QTL x environment interactions for panicle traits in switchgrass (Panicum virgatum),,,,,,,,,
Theoretical and Applied Genetics,,,,,,,,,
"Li Zhang1*, Xiaoyu Weng1, Kathrine D. Behrman1, Jason Bonnette1, John L. Reilley2, Francis M. Rouquette Jr3, Philip A. Fay4, Yanqi Wu5, Felix B. Fritschi6, Robert B. Mitchell7, David B. Lowry8, Arvid R. Boe9, Thomas E. Juenger1*",,,,,,,,,
CLMB,J357.B,Upland,Midwest,-4.54258282319403,-1.52308178176691,-1.54823574206119,,,
KBSM,J357.B,Upland,Midwest,-3.19241100138495,-2.94645778400243,0.207160328391673,,,
PKLE,J455.B,Upland,Atlantic,-6.6462214476566,-4.35936745254239,-0.032817090466071,,,
CLMB,J455.B,Upland,Atlantic,-7.05425372566182,-1.52308178176691,0.891128651695477,,,
KBSM,J455.B,Upland,Atlantic,-5.37428256312004,-5.17365458822264,2.53862243960185,,,
PKLE,J371.A,Upland,Midwest,-21.1658777459554,-15.0523442248818,-6.55218139473667,,,
CLMB,J371.A,Upland,Midwest,-21.43356964229,-10.5441195756662,-3.37775903737869,,,
KBSM,J371.A,Upland,Midwest,-13.1847503275921,-9.94621916869451,-1.83286901891723,,,
PKLE,J574.A,Upland,Atlantic,0.369988307226048,-7.92369304332218,-2.8268303637249,,,
CLMB,J574.A,Upland,Atlantic,1.42263557016699,-9.25539989082344,-2.76791793893953,,,
KBSM,J574.A,Upland,Atlantic,-1.26351005550319,-5.49182556025409,-2.41573454671978,,,
PKLE,J350.B,Upland,Midwest,-20.4837462420085,-11.8120482332638,-5.31039771773274,,,
CLMB,J350.B,Upland,Midwest,-7.61937967871709,-7.00014044234862,-3.37775903737869,,,
KBSM,J350.B,Upland,Midwest,-9.01073516601188,-8.03719333650576,-2.70716731062105,,,
PKLE,J605.A,Upland,Atlantic,-13.9547732756594,-12.4601074315874,-4.06861404072882,,,
CLMB,J605.A,Upland,Atlantic,-2.93197385698654,-6.67796052113793,-1.85315629128077,,,
KBSM,J605.A,Upland,Atlantic,-12.8685370577754,-8.67353528056868,-1.54143625501596,,,
PKLE,J500.A,Coastal,Gulf,6.74138459649031,6.25894181649981,0.126757599666913,,,
CLMB,J500.A,Coastal,Gulf,28.5800772031001,11.0419351454499,5.16001634076964,,,
KBSM,J500.A,Coastal,Gulf,2.84726245211366,8.1895262370986,1.95575691179931,,,
PKLE,J374.B,Upland,Midwest,-3.56038845361099,-6.62757464667498,-2.51638444447392,,,
CLMB,J374.B,Upland,Midwest,-9.09498633391691,-8.28886012719137,-3.98760013581786,,,
KBSM,J374.B,Upland,Midwest,-4.9315839853767,-7.7190223644743,-2.41573454671978,,,
PKLE,J592.A,Upland,Atlantic,-13.7273961076771,-11.8120482332638,-3.75816812147784,,,
CLMB,J592.A,Upland,Atlantic,-11.543865463823,-3.45616130903104,-1.54823574206119,,,
KBSM,J592.A,Upland,Atlantic,-10.2123455913153,-4.53731264415972,-2.99860007452232,,,
PKLE,J415.B,Upland,Midwest,-8.01048445555045,-10.8399594357784,-2.8268303637249,,,
CLMB,J415.B,Upland,Midwest,-11.4496778049805,-9.57757981203413,-4.29252068503744,,,
KBSM,J415.B,Upland,Midwest,-5.34266123613838,-11.2189030568203,-0.958570727213418,,,
PKLE,J669.A,Upland,Atlantic,-11.1612823547339,-2.7392194567334,-5.9312895562347,,,
CLMB,J669.A,Upland,Atlantic,-5.48445941161945,-2.81180146660967,-1.85315629128077,,,
KBSM,J669.A,Upland,Atlantic,-8.85262853110354,-4.21914167212826,-1.83286901891723,,,
PKLE,J647.B,Upland,Atlantic,-17.9176324890653,-16.9965218198526,-5.31039771773274,,,
CLMB,J647.B,Upland,Atlantic,-16.5044154961969,-15.0546384726158,-5.20728233269619,,,
KBSM,J647.B,Upland,Atlantic,-18.718482549384,-13.764270833072,-5.03862942183123,,,
PKLE,J208.A,Upland,Atlantic,-7.39331785674133,-2.4151898575716,-1.58504668672097,,,
CLMB,J208.A,Upland,Atlantic,-1.34020242254758,0.087817824286533,2.11081084857381,,,
KBSM,J208.A,Upland,Atlantic,-7.49291147089181,-0.401090007750768,-0.375705199410871,,,
PKLE,J526.A,Upland,Atlantic,-18.7621762558567,-9.21981143996938,-3.44772220222686,,,
CLMB,J526.A,Upland,Atlantic,-11.0666479923541,-6.03360067871655,0.891128651695477,,,
KBSM,J526.A,Upland,Atlantic,-15.8093204670705,-7.7190223644743,-0.375705199410872,,,
PKLE,J021.C,Coastal,Atlantic,9.9523118150519,1.79719493153179,1.51941250578883,,,
CLMB,J021.C,Coastal,Atlantic,11.3437356349148,1.0543575879186,1.80589029935423,,,
KBSM,J021.C,Coastal,Atlantic,10.7525941975307,-0.082919035719308,3.1214879674044,,,
PKLE,J539.B,Upland,Midwest,-2.09867808801044,-3.71130825421879,-0.343263009717053,,,
CLMB,J539.B,Upland,Midwest,-10.2566341263083,-3.45616130903104,-1.54823574206119,,,
KBSM,J539.B,Upland,Midwest,-4.71023469650502,-2.31011583993951,-0.375705199410871,,,
PKLE,J441.B,Lowland,Gulf,7.3861980621087,5.68555012147337,0.588074748035889,,,
CLMB,J441.B,Lowland,Gulf,8.2355428931109,2.34307727276135,1.80589029935423,,,
KBSM,J441.B,Lowland,Gulf,-5.05806929330337,-0.082919035719308,-0.375705199410871,,,
PKLE,J258.A,Upland,Midwest,-17.3329483428251,-13.7562258282346,-5.9312895562347,,,
CLMB,J258.A,Upland,Midwest,-23.28592693286,-17.954257763512,-6.12204398035494,,,
KBSM,J258.A,Upland,Midwest,-10.7499081500036,-7.7190223644743,-2.70716731062105,,,
PKLE,J418.B,Coastal,Atlantic,0.954672453466271,-3.71130825421879,0.27762882878491,,,
CLMB,J418.B,Coastal,Atlantic,10.5902343641745,1.0543575879186,0.586208102475891,,,
KBSM,J418.B,Coastal,Atlantic,18.246848692186,-1.99194486790806,1.08145862009549,,,
PKLE,J515.A,Upland,Atlantic,-18.5023166353055,-13.4321962290728,-5.62084363698372,,,
CLMB,J515.A,Upland,Atlantic,-18.4823563318903,-7.96668020598068,-3.68267958659827,,,
KBSM,J515.A,Upland,Atlantic,-24.6632920219376,-10.5825611127574,-5.62149494963377,,,
PKLE,J204.A,Coastal,Atlantic,2.96858451273815,-4.03533785338059,2.14030434429079,,,
CLMB,J204.A,Coastal,Atlantic,1.1337934163832,-6.35578059992724,-1.24331519284161,,,
KBSM,J204.A,Coastal,Atlantic,5.37696861064711,-0.401090007750768,2.53862243960185,,,
PKLE,J640.A,Unknown,4X,-20.8735356728353,-14.4042850265582,-5.31039771773274,,,
CLMB,J640.A,Unknown,4X,-17.5718756297457,-11.1884794180876,-6.73188507879411,,,
KBSM,J640.A,Unknown,4X,-15.1768939274372,-6.76450944837992,-2.99860007452232,,,
PKLE,J393.A,Upland,Midwest,-8.23786162353276,-3.38727865505699,0.27762882878491,,,
CLMB,J393.A,Upland,Midwest,4.65641185709429,-3.77834123024173,-1.24331519284161,,,
KBSM,J393.A,Upland,Midwest,6.79992832482218,-2.31011583993951,0.498593092292944,,,
PKLE,J534.B,Unknown,4X,-14.734352137313,-5.00742665086599,-4.68950587923078,,,
CLMB,J534.B,Unknown,4X,-6.52052365888742,-6.35578059992724,-2.76791793893953,,,
KBSM,J534.B,Unknown,4X,-1.10540342059486,-5.17365458822264,-1.83286901891723,,,
PKLE,J023.B,Lowland,Gulf,4.6251895937521,-0.471012262600804,6.7969931330555,,,
CLMB,J023.B,Lowland,Gulf,19.4784097702824,12.3306548302927,9.42890402984381,,,
KBSM,J023.B,Lowland,Gulf,3.7959022615637,11.3712359574132,0.498593092292945,,,
PKLE,J022.B,Lowland,Gulf,25.0566522595909,14.4343492988419,2.76119618279275,,,
CLMB,J022.B,Lowland,Gulf,24.8125708493984,10.7197552242393,4.55017524233048,,,
KBSM,J022.B,Lowland,Gulf,29.0483962557905,11.473089155944,3.95278970439601,,,
PKLE,J482.A,Coastal,Gulf,17.5856881687437,5.68555012147337,6.48654721380452,,,
CLMB,J482.A,Coastal,Gulf,-7.52519201987454,1.69871743033997,0.891128651695477,,,
KBSM,J482.A,Coastal,Gulf,23.8122022409596,-3.26462875603389,3.1214879674044,,,
PKLE,J208.B,Coastal,Atlantic,3.97554054237408,-3.38727865505699,8.65966864856139,,,
CLMB,J208.B,Coastal,Atlantic,-10.9033893836937,1.0543575879186,4.24525469311089,,,
KBSM,J208.B,Coastal,Atlantic,-3.47700294421996,-4.85548361619118,0.207160328391673,,,
PKLE,J429.A,Upland,Atlantic,-11.1937648073028,-4.03533785338059,-2.51638444447392,,,
CLMB,J429.A,Upland,Atlantic,-2.69022553262403,-3.45616130903104,-3.07283848815911,,,
KBSM,J429.A,Upland,Atlantic,-3.69835223309164,-1.35560292384514,-0.375705199410871,,,
PKLE,J324.A,Lowland,Gulf,26.4533977200537,12.814201303033,4.00297985979668,,,
CLMB,J324.A,Lowland,Gulf,20.4485426563606,7.17577609092168,0.891128651695477,,,
KBSM,J324.A,Lowland,Gulf,14.2941828194775,6.28050040490985,0.498593092292945,,,
PKLE,J665.A,Upland,Atlantic,-16.3259923131892,-8.24772264248398,-1.89549260597196,,,
CLMB,J665.A,Upland,Atlantic,-5.29608409393437,-2.81180146660967,-0.938394643622022,,,
KBSM,J665.A,Upland,Atlantic,-2.2437711919349,-3.9009707000968,-1.83286901891723,,,
PKLE,J647.A,Unknown,4X,-16.9756413645672,-14.4042850265582,-3.13727628297588,,,
CLMB,J647.A,Unknown,4X,-19.4399308634562,-13.1215589453517,-4.29252068503744,,,
KBSM,J647.A,Unknown,4X,-19.6038797048707,-12.4915869449462,-3.87289836622614,,,
PKLE,J649.B,Upland,Atlantic,-12.2007208369387,-4.35936745254239,-0.653708928968032,,,
CLMB,J649.B,Upland,Atlantic,3.60778925531399,-5.38924083629517,-0.328553545182856,,,
KBSM,J649.B,Upland,Atlantic,-15.284817555693,-7.73587814765153,-1.95579223118331,,,
PKLE,J651.A,Lowland,Gulf,-6.84111616307001,8.60181651392956,3.38208802129472,,,
CLMB,J651.A,Lowland,Gulf,-2.21928723841131,4.92051664244686,1.80589029935423,,,
KBSM,J651.A,Lowland,Gulf,-3.16078967440328,5.00781651678402,-2.12430178281851,,,
PKLE,J645.B,Upland,Atlantic,-1.15668696351231,-6.95160424583678,-2.8268303637249,,,
CLMB,J645.B,Upland,Atlantic,-10.8845518519252,-7.96668020598068,-4.90236178347661,,,
KBSM,J645.B,Upland,Atlantic,-1.07378209361318,-7.7190223644743,-1.25000349111469,,,
PKLE,J638.A,Upland,Atlantic,-20.9385005779731,-16.6724922206907,-6.24173547548568,,,
CLMB,J638.A,Upland,Atlantic,-22.8463845249281,-14.7324585514051,-6.73188507879411,,,
KBSM,J638.A,Upland,Atlantic,-24.3470787521209,-12.1734159729147,-4.45576389402869,,,
PKLE,J574.C,Upland,Atlantic,-5.86664258600297,-2.7392194567334,-0.032817090466071,,,
CLMB,J574.C,Upland,Atlantic,-0.24134640271792,-6.03360067871655,-2.15807684050036,,,
KBSM,J574.C,Upland,Atlantic,-6.32292237257009,-3.90097070009681,-2.70716731062105,,,
PKLE,J635.B,Upland,Atlantic,-27.7922980700113,-15.3763738240436,-9.34619466799549,,,
CLMB,J635.B,Upland,Atlantic,-22.0300914816261,-11.5106593392983,-6.12204398035494,,,
KBSM,J635.B,Upland,Atlantic,-25.295718561571,-8.67353528056867,-3.2900328384236,,,
PKLE,J022.C,Lowland,Gulf,20.5740738050826,13.1382309021948,8.03877681005942,,,
CLMB,J022.C,Lowland,Gulf,20.9916914890192,14.5859142787675,5.16001634076965,,,
KBSM,J022.C,Lowland,Gulf,17.7092861334977,9.46221012522443,3.70435349520694,,,
PKLE,J355.C,Upland,Midwest,-8.36779143380836,-5.97951544835139,-1.89549260597196,,,
CLMB,J355.C,Upland,Midwest,-12.3601585071251,-6.67796052113793,-3.98760013581786,,,
KBSM,J355.C,Upland,Midwest,-14.0069048291154,-6.76450944837992,-0.375705199410871,,,
PKLE,J387.C,Upland,Midwest,-1.93626582516593,-5.00742665086599,-2.8268303637249,,,
CLMB,J387.C,Upland,Midwest,12.8193422901146,-2.48962154539898,-2.15807684050036,,,
KBSM,J387.C,Upland,Midwest,-1.89593659513656,-7.40085139244284,-5.03862942183123,,,
PKLE,J306.A,Lowland,Gulf,19.2747757023265,2.76928372901718,3.69253394054569,,,
CLMB,J306.A,Lowland,Gulf,16.9635992791865,-0.878721939345534,-0.328553545182858,,,
KBSM,J306.A,Lowland,Gulf,12.0174472767974,-2.62828681197097,-0.375705199410871,,,
PKLE,J016.C,Lowland,Gulf,10.6669257715677,16.0544972946509,4.62387169829864,,,
CLMB,J016.C,Lowland,Gulf,0.417967209179873,9.10885561818581,4.24525469311089,,,
KBSM,J016.C,Lowland,Gulf,-6.83035035372269,10.0079984293986,2.70887771795826,,,
PKLE,J448.A,Upland,Midwest,-11.5185893329918,-11.1639890349402,-2.8268303637249,,,
CLMB,J448.A,Upland,Midwest,-10.31942589887,-7.00014044234862,-4.29252068503744,,,
KBSM,J448.A,Upland,Midwest,-14.9871659655472,-13.4460998610405,-5.3300621857325,,,
PKLE,J586.C,Coastal,Atlantic,9.17273295339827,-4.03533785338059,2.76119618279275,,,
CLMB,J586.C,Coastal,Atlantic,0.89518468064876,-0.878721939345534,2.72065194701298,,,
KBSM,J586.C,Coastal,Atlantic,5.37696861064711,-6.12816750431701,2.53862243960185,,,
PKLE,J348.A,Upland,Midwest,-22.9199301846761,-17.6445810181761,-6.24173547548568,,,
CLMB,J348.A,Upland,Midwest,-6.20342520745086,-9.25539989082344,-3.37775903737869,,,
KBSM,J348.A,Upland,Midwest,7.74856813427222,-10.264390140726,-4.45576389402869,,,
PKLE,J450.B,Upland,Atlantic,-17.9501149416342,-13.7562258282346,-2.8268303637249,,,
CLMB,J450.B,Upland,Atlantic,-4.51118693691318,-7.00014044234862,-1.85315629128077,,,
KBSM,J450.B,Upland,Atlantic,-8.59965791525019,-1.86467647909547,-0.375705199410872,,,
PKLE,J428.A,Upland,4X,-8.79006331720408,-5.00742665086599,-1.89549260597196,,,
CLMB,J428.A,Upland,4X,-1.4186921382497,-7.00014044234862,-1.85315629128077,,,
KBSM,J428.A,Upland,4X,-6.76562095031344,-4.53731264415972,-1.54143625501596,,,
PKLE,J652.A,Unknown,4X,10.3421012458787,15.0824084971655,1.82985842503981,,,
CLMB,J652.A,Unknown,4X,14.7690268281553,9.75321546060719,5.76985743920881,,,
KBSM,J652.A,Unknown,4X,5.69318188046379,4.68964554475256,2.83005520350312,,,
PKLE,J390.A,Upland,Midwest,-8.79006331720408,-11.488018634102,-4.06861404072882,,,
CLMB,J390.A,Upland,Midwest,-13.396222754393,-11.1884794180876,-3.98760013581786,,,
KBSM,J390.A,Upland,Midwest,-8.53641526128686,-9.62804819666305,-2.12430178281851,,,
PKLE,J219.A,Lowland,Gulf,17.1958987379168,2.44525412985538,2.45075026354177,,,
CLMB,J219.A,Lowland,Gulf,6.00329537854265,9.10885561818581,1.80589029935423,,,
KBSM,J219.A,Lowland,Gulf,-2.21214986495324,5.64415846084694,-1.83286901891723,,,
PKLE,J625.B,Upland,Atlantic,-7.42580030931023,-9.54384103913118,-2.8268303637249,,,
CLMB,J625.B,Upland,Atlantic,-9.15149892922243,-2.81180146660967,-2.15807684050036,,,
KBSM,J625.B,Upland,Atlantic,-5.27941858217505,-3.26462875603389,-3.87289836622614,,,
PKLE,J640.C,Upland,Atlantic,-15.8062730720867,-11.488018634102,-3.44772220222686,,,
CLMB,J640.C,Upland,Atlantic,-20.0835465322135,-14.7324585514051,-4.29252068503744,,,
KBSM,J640.C,Upland,Atlantic,-12.8052944038121,-10.9007320847889,-2.70716731062105,,,
PKLE,J379.A,Upland,Midwest,-4.04762524214451,-8.89578184080758,-3.13727628297588,,,
CLMB,J379.A,Upland,Midwest,-3.69489389361114,-8.61104004840206,-3.07283848815911,,,
KBSM,J379.A,Upland,Midwest,1.58240937284693,-7.08268042041138,-2.99860007452232,,,
PKLE,J643.A,Upland,Atlantic,-16.033650240069,-9.54384103913118,-3.75816812147784,,,
CLMB,J643.A,Upland,Atlantic,-17.841880251761,-9.25539989082344,-5.20728233269619,,,
KBSM,J643.A,Upland,Atlantic,-22.7660124030375,-10.5825611127574,-6.49579324133759,,,
PKLE,J534.A,Upland,Atlantic,-11.0963174495961,2.76928372901718,0.27762882878491,,,
CLMB,J534.A,Upland,Atlantic,-0.052971085032835,6.20923632728962,3.33049304545214,,,
KBSM,J534.A,Upland,Atlantic,0.949982833213575,4.37147457272111,0.790025856194219,,,
PKLE,J376.C,Upland,Midwest,-9.3422650108754,-13.108166629911,-2.8268303637249,,,
CLMB,J376.C,Upland,Midwest,-3.82047743873453,-7.32232036355931,-0.633474094402441,,,
KBSM,J376.C,Upland,Midwest,-4.42564275367,-15.0369547211978,-2.70716731062105,,,
PKLE,J597.B,Coastal,Atlantic,8.03584711348672,5.68555012147337,3.6925339405457,,,
CLMB,J597.B,Coastal,Atlantic,10.8100055681404,2.66525719397204,0.891128651695477,,,
KBSM,J597.B,Coastal,Atlantic,8.8553145786306,2.1442777685009,1.37289138399676,,,
PKLE,J326.B,Coastal,Gulf,17.0659689276413,20.9149412820779,7.10743905230648,,,
CLMB,J326.B,Coastal,Gulf,-6.30075245492148,26.8287512847737,0.28128755325631,,,
KBSM,J326.B,Coastal,Gulf,10.436380927714,26.0071006708602,5.74438284251585,,,
PKLE,J008.A,Lowland,Gulf,17.1958987379168,7.30569811728237,2.76119618279275,,,
CLMB,J008.A,Lowland,Gulf,15.8647432593569,15.5524540423996,2.11081084857381,,,
KBSM,J008.A,Lowland,Gulf,11.385020737164,15.8256295658536,-0.375705199410871,,,
PKLE,J527.C,Upland,Atlantic,-12.1357559318009,-7.59966344416038,-4.3790599599798,,,
CLMB,J527.C,Upland,Atlantic,-5.67283472930454,-10.5441195756662,-3.98760013581786,,,
KBSM,J527.C,Upland,Atlantic,-11.477198670582,-14.7187837491664,-5.3300621857325,,,
PKLE,J311.A,Lowland,Gulf,24.5369330184885,6.98166851812057,3.69253394054569,,,
CLMB,J311.A,Lowland,Gulf,12.4425916547445,5.24269656365755,1.19604920091506,,,
KBSM,J311.A,Lowland,Gulf,18.5946832889844,6.28050040490985,4.28721902300949,,,
PKLE,J001.A,Lowland,Atlantic,17.163416285348,4.38943172482618,8.97011456781237,,,
CLMB,J001.A,Lowland,Atlantic,19.6322496130585,-0.556542018134848,5.46493688998923,,,
KBSM,J001.A,Lowland,Atlantic,26.5632576883647,-1.6737738958766,3.70435349520694,,,
PKLE,J471.B,Unknown,4X,-13.6624312025393,0.501076534884592,-2.8268303637249,,,
CLMB,J471.B,Unknown,4X,-11.7008448952273,1.0543575879186,-2.46299738971994,,,
KBSM,J471.B,Unknown,4X,-9.07397781997522,-2.31011583993951,-3.87289836622614,,,
PKLE,J406.A,Upland,Midwest,-25.583491295326,-10.8399594357784,-6.24173547548568,,,
CLMB,J406.A,Upland,Midwest,-15.3710240014583,-6.03360067871655,-2.76791793893953,,,
KBSM,J406.A,Upland,Midwest,-7.58777545183681,-5.17365458822264,-2.70716731062105,,,
PKLE,J427.A,Upland,Atlantic,-9.4072299160132,11.194053307224,1.82985842503981,,,
CLMB,J427.A,Upland,Atlantic,-6.20028561882277,-5.38924083629517,-0.328553545182856,,,
KBSM,J427.A,Upland,Atlantic,-10.4969375341503,-7.40085139244284,-0.627687281530083,,,
PKLE,J465.C,Coastal,Gulf,12.2910484000128,11.194053307224,4.62387169829864,,,
CLMB,J465.C,Coastal,Gulf,-1.65416128535605,4.92051664244686,1.50096975013464,,,
KBSM,J465.C,Coastal,Gulf,12.3336605466141,7.87135526506715,2.24718967570058,,,
PKLE,J018.B,Lowland,Gulf,2.48134772420463,0.825106134046393,0.27762882878491,,,
CLMB,J018.B,Lowland,Gulf,16.3042856672887,4.59833672123617,4.85509579155006,,,
KBSM,J018.B,Lowland,Gulf,15.3376866098726,2.46244874053236,0.207160328391673,,,
PKLE,J065.A,Lowland,Gulf,15.3119164889206,11.194053307224,2.76119618279275,,,
CLMB,J065.A,Lowland,Gulf,16.7438280752206,5.88705640607893,0.891128651695477,,,
KBSM,J065.A,Lowland,Gulf,18.5168238679235,2.19418122115635,1.46496573152051,,,
PKLE,J011.B,Lowland,Gulf,8.16577692376233,11.194053307224,1.51941250578883,,,
CLMB,J011.B,Lowland,Gulf,19.5568994859845,1.05435758791859,3.02557249623256,,,
KBSM,J011.B,Lowland,Gulf,6.32560842009715,-0.082919035719308,3.99578625910821,,,
PKLE,J005.D,Coastal,Gulf,14.7597147952493,11.194053307224,6.17610129455354,,,
CLMB,J005.D,Coastal,Gulf,15.8019514867951,14.2637343575568,5.76985743920881,,,
KBSM,J005.D,Coastal,Gulf,10.1201676578973,9.46221012522443,2.53862243960185,,,
PKLE,J008.B,Lowland,Gulf,18.3327845778284,11.194053307224,2.14030434429079,,,
CLMB,J008.B,Lowland,Gulf,13.5100517882933,2.02089735155066,0.891128651695477,,,
KBSM,J008.B,Lowland,Gulf,2.53104918229698,2.46244874053236,3.41292073130567,,,
PKLE,J540.C,Upland,Atlantic,-13.3376066768502,11.194053307224,-3.75816812147784,,,
CLMB,J540.C,Upland,Atlantic,-8.15310974549149,-3.77834123024173,-2.15807684050036,,,
KBSM,J540.C,Upland,Atlantic,-10.4336948801869,-7.40085139244284,-2.70716731062105,,,
PKLE,J683.E,Upland,Atlantic,-18.4373517301677,11.194053307224,-4.99995179848176,,,
CLMB,J683.E,Upland,Atlantic,-11.3868860324188,-7.96668020598068,-0.938394643622022,,,
KBSM,J683.E,Upland,Atlantic,-21.0584607460274,-7.7190223644743,-3.2900328384236,,,
PKLE,J314.A,Coastal,Gulf,19.437187965171,11.194053307224,10.5223441640673,,,
CLMB,J314.A,Coastal,Gulf,1.422635570167,7.49795601213237,8.51414238218506,,,
KBSM,J314.A,Coastal,Gulf,6.16778444239674,3.82205980620682,4.41925669931017,,,
PKLE,J441.A,Lowland,Gulf,4.3978124257698,11.194053307224,1.82985842503981,,,
CLMB,J441.A,Lowland,Gulf,8.32973055195345,8.14231585455375,3.33049304545214,,,
KBSM,J441.A,Lowland,Gulf,-0.631083515869827,11.0530649853817,0.790025856194217,,,
PKLE,J536.C,Upland,Atlantic,-20.9385005779731,11.194053307224,-6.24173547548568,,,
CLMB,J536.C,Upland,Atlantic,-14.9660170684354,-6.03360067871655,-1.54823574206119,,,
KBSM,J536.C,Upland,Atlantic,-15.4931071972538,-8.99170625260013,-2.99860007452232,,,
PKLE,J644.C,Upland,Atlantic,-13.8573259179527,11.194053307224,-5.31039771773274,,,
CLMB,J644.C,Upland,Atlantic,-18.953294626103,-7.64450028477,-4.59744123425702,,,
KBSM,J644.C,Upland,Atlantic,-12.615566441922,-1.99194486790805,-1.83286901891723,,,
PKLE,J386.C,Upland,Midwest,3.06603187044485,5.03749092314977,4.00297985979668,,,
CLMB,J386.C,Upland,Midwest,0.019239453413111,5.88705640607893,0.891128651695477,,,
KBSM,J386.C,Upland,Midwest,0.949982833213575,2.78061971256381,1.37289138399676,,,
PKLE,J387.B,Upland,Midwest,2.25397055622232,-5.97951544835139,-0.964154848219013,,,
CLMB,J387.B,Upland,Midwest,13.7298229922592,-1.52308178176691,0.891128651695477,,,
KBSM,J387.B,Upland,Midwest,11.5747486990541,-6.76450944837992,-1.83286901891723,,,
PKLE,J380.B,Upland,Midwest,-3.33301128562868,-6.95160424583678,-3.75816812147784,,,
CLMB,J380.B,Upland,Midwest,-1.43439008139013,-6.35578059992724,-4.29252068503744,,,
KBSM,J380.B,Upland,Midwest,4.11211553138038,-3.58279972806535,-2.99860007452232,,,
PKLE,J412.A,Upland,Midwest,-16.5208870286026,-12.7841370307492,-4.68950587923078,,,
CLMB,J412.A,Upland,Midwest,-6.75913239462186,-6.67796052113793,-3.07283848815911,,,
KBSM,J412.A,Upland,Midwest,-7.9988527025985,-3.58279972806535,-1.83286901891723,,,
PKLE,J285.B,Unknown,4X,-13.9222908230905,-3.38727865505699,-3.13727628297588,,,
CLMB,J285.B,Unknown,4X,-6.11865631449257,-1.20090186055622,-1.85315629128077,,,
KBSM,J285.B,Unknown,4X,-8.22020199147017,-5.17365458822264,-3.87289836622614,,,
PKLE,J626.B,Upland,Atlantic,-14.9617293052953,-13.4321962290728,-4.99995179848176,,,
CLMB,J626.B,Upland,Atlantic,-19.5184205791583,-10.8662994968769,-4.90236178347661,,,
KBSM,J626.B,Upland,Atlantic,-8.72614322317687,-6.76450944837992,-2.70716731062105,,,
PKLE,J329.A,Coastal,Gulf,10.6669257715677,17.6746452904599,7.10743905230648,,,
CLMB,J329.A,Coastal,Gulf,-16.1590607471076,12.6528347515034,3.33049304545214,,,
KBSM,J329.A,Coastal,Gulf,4.42832880119707,10.4167230413188,3.70435349520694,,,
PKLE,J470.A,Upland,Midwest,-9.6021246314266,-8.24772264248398,-4.3790599599798,,,
CLMB,J470.A,Upland,Midwest,0.656575944914321,-2.81180146660967,-1.24331519284161,,,
KBSM,J470.A,Upland,Midwest,-0.567840861906495,-3.9009707000968,-1.54143625501596,,,
PKLE,J225.A,Coastal,Gulf,12.9406974513908,32.2559772527409,8.65966864856139,,,
CLMB,J225.A,Coastal,Gulf,14.2133196409843,16.5189938060317,3.02557249623256,,,
KBSM,J225.A,Coastal,Gulf,3.51131031872869,14.5529456777278,1.08145862009549,,,
PKLE,J585.A,Coastal,Atlantic,14.1425481964401,2.44525412985538,-1.58504668672097,,,
CLMB,J585.A,Coastal,Atlantic,9.86812897971497,2.02089735155066,-0.938394643622022,,,
KBSM,J585.A,Coastal,Atlantic,9.17152784844728,-3.26462875603389,-3.2900328384236,,,
PKLE,J591.B,Lowland,Atlantic,-1.57895884690802,-5.00742665086599,1.20896658653785,,,
CLMB,J591.B,Lowland,Atlantic,9.80533720715328,-4.7448809938738,0.891128651695477,,,
KBSM,J591.B,Lowland,Atlantic,3.76428093458204,-6.44633847634847,0.207160328391673,,,
PKLE,J461.B,Coastal,Gulf,32.1703093721803,17.6746452904599,7.41788497155746,,,
CLMB,J461.B,Coastal,Gulf,7.13668687328124,7.17577609092168,3.02557249623256,,,
KBSM,J461.B,Coastal,Gulf,20.1233349101405,8.70569556135823,5.35219068913848,,,
PKLE,J018.A,Coastal,Gulf,2.80617224989364,8.60181651392957,7.72833089080845,,,
CLMB,J018.A,Coastal,Gulf,-3.25535148567928,3.63179695760411,1.50096975013464,,,
KBSM,J018.A,Coastal,Gulf,-6.00275375621697,3.33369623069167,0.687520739996916,,,
PKLE,J482.B,Coastal,Gulf,10.7318906767055,11.194053307224,1.20896658653785,,,
CLMB,J482.B,Coastal,Gulf,16.7438280752206,2.98743711518273,1.50096975013464,,,
KBSM,J482.B,Coastal,Gulf,-12.6471877689037,0.553422908343605,-3.58146560232487,,,
PKLE,J018.C,Lowland,Gulf,-2.32605525599275,11.194053307224,0.898520667286871,,,
CLMB,J018.C,Lowland,Gulf,1.26565613876276,14.5859142787675,3.94033414389131,,,
KBSM,J018.C,Lowland,Gulf,6.35722974707882,13.5984327616334,3.70435349520694,,,
PKLE,J515.C,Upland,Atlantic,-26.4929999672552,-12.1360778324256,-4.99995179848176,,,
CLMB,J515.C,Upland,Atlantic,-28.2088019016969,-13.4437388665624,-5.20728233269619,,,
KBSM,J515.C,Upland,Atlantic,-22.7660124030375,-13.4460998610405,-4.16433113012741,,,
PKLE,J641.A,Upland,Atlantic,-21.0034654831109,-16.6724922206907,-6.86262731398765,,,
CLMB,J641.A,Upland,Atlantic,-19.1196928233915,-15.0546384726158,-5.20728233269619,,,
KBSM,J641.A,Upland,Atlantic,-18.9714531652373,-14.0824418051035,-3.2900328384236,,,
