SITE,PLANT_ID,ECOTYPE,SUBPOP,PL,PBN,SBN
KBSM,J204.A,Coastal,Atlantic,5.376968610647107,-0.40109000775076786,2.5386224396018524
PKLE,J640.A,Unknown,4X,-20.87353567283531,-14.404285026558156,-5.310397717732742
CLMB,J640.A,Unknown,4X,-17.571875629745733,-11.18847941808757,-6.731885078794108
KBSM,J640.A,Unknown,4X,-15.176893927437163,-6.764509448379924,-2.998600074522323
PKLE,J393.A,Upland,Midwest,-8.237861623532758,-3.3872786550569924,0.27762882878491
CLMB,J393.A,Upland,Midwest,4.656411857094289,-3.7783412302417343,-1.2433151928416073
KBSM,J393.A,Upland,Midwest,6.7999283248221785,-2.310115839939513,0.498593092292944
PKLE,J534.B,Unknown,4X,-14.73435213731299,-5.007426650865989,-4.689505879230781
CLMB,J534.B,Unknown,4X,-6.520523658887419,-6.355780599927242,-2.7679179389395254
KBSM,J534.B,Unknown,4X,-1.1054034205948566,-5.173654588222635,-1.8328690189172336
PKLE,J023.B,Lowland,Gulf,4.625189593752104,-0.4710122626008041,6.796993133055501
CLMB,J023.B,Lowland,Gulf,19.478409770282383,12.330654830292696,9.428904029843814
KBSM,J023.B,Lowland,Gulf,3.795902261563704,11.371235957413178,0.49859309229294546
PKLE,J022.B,Lowland,Gulf,25.056652259590933,14.434349298841944,2.7611961827927547
CLMB,J022.B,Lowland,Gulf,24.81257084939838,10.719755224239254,4.550175242330479
KBSM,J022.B,Lowland,Gulf,29.048396255790507,11.473089155944034,3.9527897043960105
PKLE,J482.A,Coastal,Gulf,17.585688168743673,5.685550121473373,6.486547213804522
CLMB,J482.A,Coastal,Gulf,-7.525192019874544,1.6987174303399744,0.8911286516954767
KBSM,J482.A,Coastal,Gulf,23.812202240959607,-3.264628756033886,3.1214879674043963
PKLE,J208.B,Coastal,Atlantic,3.975540542374079,-3.387278655056995,8.659668648561388
CLMB,J208.B,Coastal,Atlantic,-10.903389383693728,1.054357587918599,4.245254693110893
KBSM,J208.B,Coastal,Atlantic,-3.4770029442199566,-4.8554836161911785,0.20716032839167345
PKLE,J429.A,Upland,Atlantic,-11.193764807302763,-4.035337853380593,-2.516384444473917
CLMB,J429.A,Upland,Atlantic,-2.690225532624025,-3.4561613090310415,-3.072838488159108
KBSM,J429.A,Upland,Atlantic,-3.698352233091642,-1.3556029238451406,-0.37570519941087055
PKLE,J324.A,Lowland,Gulf,26.453397720053687,12.814201303032952,4.002979859796678
CLMB,J324.A,Lowland,Gulf,20.448542656360576,7.175776090921681,0.8911286516954767
KBSM,J324.A,Lowland,Gulf,14.294182819477516,6.280500404909851,0.49859309229294546
PKLE,J665.A,Upland,Atlantic,-16.32599231318915,-8.247722642483978,-1.8954926059719552
CLMB,J665.A,Upland,Atlantic,-5.296084093934372,-2.811801466609668,-0.938394643622022
KBSM,J665.A,Upland,Atlantic,-2.2437711919349037,-3.900970700096802,-1.8328690189172336
PKLE,J647.A,Unknown,4X,-16.97564136456717,-14.404285026558158,-3.137276282975878
CLMB,J647.A,Unknown,4X,-19.43993086345616,-13.121558945351705,-4.292520685037441
KBSM,J647.A,Unknown,4X,-19.603879704870696,-12.491586944946173,-3.8728983662261407
PKLE,J649.B,Upland,Atlantic,-12.200720836938698,-4.359367452542391,-0.653708928968032
CLMB,J649.B,Upland,Atlantic,3.6077892553139854,-5.389240836295174,-0.3285535451828558
KBSM,J649.B,Upland,Atlantic,-15.284817555693012,-7.735878147651528,-1.9557922311833056
PKLE,J651.A,Lowland,Gulf,-6.8411161630700095,8.601816513929561,3.3820880212947153
CLMB,J651.A,Lowland,Gulf,-2.2192872384113085,4.920516642446858,1.8058902993542283
KBSM,J651.A,Lowland,Gulf,-3.1607896744032806,5.007816516784023,-2.1243017828185056
PKLE,J645.B,Upland,Atlantic,-1.1566869635123054,-6.951604245836782,-2.826830363724897
CLMB,J645.B,Upland,Atlantic,-10.884551851925217,-7.966680205980684,-4.902361783476607
KBSM,J645.B,Upland,Atlantic,-1.073782093613183,-7.7190223644743,-1.250003491114688
PKLE,J638.A,Upland,Atlantic,-20.938500577973116,-16.67249222069075,-6.241735475485684
CLMB,J638.A,Upland,Atlantic,-22.84638452492812,-14.732458551405143,-6.731885078794108
KBSM,J638.A,Upland,Atlantic,-24.34707875212091,-12.173415972914713,-4.455763894028685
PKLE,J574.C,Upland,Atlantic,-5.86664258600297,-2.7392194567333967,-0.03281709046607135
CLMB,J574.C,Upland,Atlantic,-0.2413464027179204,-6.033600678716552,-2.158076840500358
KBSM,J574.C,Upland,Atlantic,-6.322922372570093,-3.900970700096806,-2.707167310621051
PKLE,J635.B,Upland,Atlantic,-27.792298070011253,-15.376373824043553,-9.34619466799549
CLMB,J635.B,Upland,Atlantic,-22.03009148162608,-11.51065933929826,-6.122043980354941
KBSM,J635.B,Upland,Atlantic,-25.29571856157095,-8.673535280568673,-3.2900328384235964
PKLE,J022.C,Lowland,Gulf,20.574073805082573,13.138230902194753,8.038776810059424
CLMB,J022.C,Lowland,Gulf,20.99169148901924,14.58591427876752,5.160016340769645
KBSM,J022.C,Lowland,Gulf,17.709286133497667,9.462210125224434,3.704353495206944
PKLE,J355.C,Upland,Midwest,-8.367791433808362,-5.9795154483513855,-1.8954926059719552
CLMB,J355.C,Upland,Midwest,-12.360158507125051,-6.677960521137931,-3.987600135817858
KBSM,J355.C,Upland,Midwest,-14.006904829115443,-6.764509448379924,-0.37570519941087055
PKLE,J387.C,Upland,Midwest,-1.936265825165934,-5.007426650865989,-2.826830363724897
CLMB,J387.C,Upland,Midwest,12.81934229011463,-2.4896215453989754,-2.1580768405003568
KBSM,J387.C,Upland,Midwest,-1.8959365951365617,-7.400851392442844,-5.03862942183123
PKLE,J306.A,Lowland,Gulf,19.274775702326533,2.769283729017185,3.6925339405456943
CLMB,J306.A,Lowland,Gulf,16.963599279186507,-0.8787219393455337,-0.32855354518285795
KBSM,J306.A,Lowland,Gulf,12.017447276797409,-2.6282868119709732,-0.37570519941087055
PKLE,J016.C,Lowland,Gulf,10.666925771567715,16.054497294650936,4.623871698298639
CLMB,J016.C,Lowland,Gulf,0.41796720917987273,9.108855618185812,4.245254693110893
KBSM,J016.C,Lowland,Gulf,-6.830350353722687,10.007998429398612,2.7088777179582615
PKLE,J448.A,Upland,Midwest,-11.518589332991777,-11.163989034940167,-2.826830363724897
CLMB,J448.A,Upland,Midwest,-10.319425898869962,-7.0001404423486155,-4.292520685037441
KBSM,J448.A,Upland,Midwest,-14.987165965547153,-13.446099861040544,-5.330062185732502
PKLE,J586.C,Coastal,Atlantic,9.172732953398269,-4.03533785338059,2.7611961827927525
CLMB,J586.C,Coastal,Atlantic,0.8951846806487599,-0.8787219393455337,2.7206519470129775
KBSM,J586.C,Coastal,Atlantic,5.376968610647107,-6.128167504317011,2.5386224396018524
PKLE,J348.A,Upland,Midwest,-22.919930184676083,-17.644581018176147,-6.241735475485684
CLMB,J348.A,Upland,Midwest,-6.203425207450864,-9.25539989082344,-3.377759037378691
KBSM,J348.A,Upland,Midwest,7.748568134272221,-10.264390140725965,-4.455763894028686
PKLE,J450.B,Upland,Atlantic,-17.950114941634205,-13.75622582823456,-2.826830363724897
CLMB,J450.B,Upland,Atlantic,-4.511186936913179,-7.0001404423486155,-1.8531562912807735
KBSM,J450.B,Upland,Atlantic,-8.599657915250194,-1.8646764790954704,-0.3757051994108721
PKLE,J428.A,Upland,4X,-8.790063317204078,-5.007426650865989,-1.8954926059719552
CLMB,J428.A,Upland,4X,-1.4186921382497035,-7.000140442348618,-1.8531562912807735
KBSM,J428.A,Upland,4X,-6.7656209503134415,-4.5373126441597185,-1.5414362550159617
PKLE,J652.A,Unknown,4X,10.34210124587871,15.082408497165543,1.8298584250398129
CLMB,J652.A,Unknown,4X,14.769026828155273,9.753215460607194,5.7698574392088116
KBSM,J652.A,Unknown,4X,5.69318188046379,4.689645544752563,2.830055203503123
PKLE,J390.A,Upland,Midwest,-8.790063317204078,-11.488018634101968,-4.06861404072882
CLMB,J390.A,Upland,Midwest,-13.396222754393015,-11.18847941808757,-3.987600135817858
KBSM,J390.A,Upland,Midwest,-8.536415261286862,-9.628048196663048,-2.1243017828185056
PKLE,J219.A,Lowland,Gulf,17.19589873791685,2.4452541298553845,2.450750263541773
CLMB,J219.A,Lowland,Gulf,6.003295378542646,9.108855618185812,1.8058902993542283
KBSM,J219.A,Lowland,Gulf,-2.2121498649532376,5.644158460846936,-1.8328690189172336
PKLE,J625.B,Upland,Atlantic,-7.425800309310227,-9.543841039131175,-2.826830363724897
CLMB,J625.B,Upland,Atlantic,-9.15149892922243,-2.811801466609666,-2.1580768405003568
KBSM,J625.B,Upland,Atlantic,-5.279418582175045,-3.26462875603389,-3.8728983662261407
PKLE,J640.C,Upland,Atlantic,-15.806273072086723,-11.488018634101968,-3.4477222022268577
CLMB,J640.C,Upland,Atlantic,-20.08354653221354,-14.732458551405143,-4.292520685037441
KBSM,J640.C,Upland,Atlantic,-12.805294403812056,-10.900732084788878,-2.7071673106210494
PKLE,J379.A,Upland,Midwest,-4.047625242144505,-8.895781840807576,-3.137276282975878
CLMB,J379.A,Upland,Midwest,-3.694893893611145,-8.611040048402062,-3.072838488159108
KBSM,J379.A,Upland,Midwest,1.5824093728469344,-7.082680420411384,-2.998600074522323
PKLE,J643.A,Upland,Atlantic,-16.033650240069033,-9.543841039131175,-3.7581681214778393
CLMB,J643.A,Upland,Atlantic,-17.84188025176102,-9.25539989082344,-5.207282332696192
KBSM,J643.A,Upland,Atlantic,-22.766012403037504,-10.58256111275742,-6.4957932413375925
PKLE,J534.A,Upland,Atlantic,-11.096317449596055,2.769283729017185,0.27762882878491
CLMB,J534.A,Upland,Atlantic,-0.05297108503283539,6.209236327289615,3.330493045452144
KBSM,J534.A,Upland,Atlantic,0.949982833213575,4.371474572721106,0.790025856194219
PKLE,J376.C,Upland,Midwest,-9.342265010875398,-13.10816662991096,-2.826830363724897
CLMB,J376.C,Upland,Midwest,-3.820477438734535,-7.322320363559306,-0.6334740944024411
KBSM,J376.C,Upland,Midwest,-4.42564275367,-15.036954721197834,-2.707167310621051
PKLE,J597.B,Coastal,Atlantic,8.035847113486719,5.685550121473373,3.692533940545697
CLMB,J597.B,Coastal,Atlantic,10.8100055681404,2.6652571939720406,0.8911286516954767
KBSM,J597.B,Coastal,Atlantic,8.855314578630603,2.144277768500898,1.3728913839967616
PKLE,J326.B,Coastal,Gulf,17.065968927641258,20.91494128207793,7.107439052306483
CLMB,J326.B,Coastal,Gulf,-6.300752454921483,26.828751284773684,0.28128755325631044
KBSM,J326.B,Coastal,Gulf,10.436380927714003,26.007100670860243,5.744382842515849
PKLE,J008.A,Lowland,Gulf,17.19589873791685,7.30569811728237,2.7611961827927547
CLMB,J008.A,Lowland,Gulf,15.86474325935685,15.55245404239958,2.1108108485738093
KBSM,J008.A,Lowland,Gulf,11.385020737164048,15.825629565853596,-0.37570519941087055
PKLE,J527.C,Upland,Atlantic,-12.135755931800896,-7.59966344416038,-4.3790599599797995
CLMB,J527.C,Upland,Atlantic,-5.672834729304538,-10.544119575666192,-3.987600135817858
KBSM,J527.C,Upland,Atlantic,-11.47719867058199,-14.718783749166375,-5.330062185732502
PKLE,J311.A,Lowland,Gulf,24.53693301848852,6.9816685181205695,3.6925339405456943
CLMB,J311.A,Lowland,Gulf,12.44259165474446,5.242696563657549,1.1960492009150598
KBSM,J311.A,Lowland,Gulf,18.594683288984378,6.280500404909851,4.287219023009487
PKLE,J001.A,Lowland,Atlantic,17.163416285347953,4.389431724826181,8.970114567812367
CLMB,J001.A,Lowland,Atlantic,19.632249613058548,-0.5565420181348483,5.464936889989226
KBSM,J001.A,Lowland,Atlantic,26.563257688364743,-1.6737738958765966,3.704353495206944
PKLE,J471.B,Unknown,4X,-13.662431202539253,0.501076534884592,-2.826830363724897
CLMB,J471.B,Unknown,4X,-11.700844895227252,1.054357587918599,-2.46299738971994
KBSM,J471.B,Unknown,4X,-9.073977819975216,-2.310115839939513,-3.8728983662261407
PKLE,J406.A,Upland,Midwest,-25.583491295325977,-10.839959435778368,-6.241735475485684
CLMB,J406.A,Upland,Midwest,-15.371024001458323,-6.033600678716552,-2.7679179389395254
KBSM,J406.A,Upland,Midwest,-7.587775451836812,-5.173654588222635,-2.707167310621051
PKLE,J427.A,Upland,Atlantic,-9.4072299160132,11.194053307223957,1.8298584250398129
CLMB,J427.A,Upland,Atlantic,-6.200285618822774,-5.389240836295174,-0.3285535451828558
KBSM,J427.A,Upland,Atlantic,-10.49693753415028,-7.400851392442844,-0.6276872815300826
PKLE,J465.C,Coastal,Gulf,12.29104840001278,11.194053307223957,4.623871698298636
CLMB,J465.C,Coastal,Gulf,-1.6541612853560534,4.920516642446863,1.500969750134643
KBSM,J465.C,Coastal,Gulf,12.333660546614084,7.871355265067148,2.247189675700579
PKLE,J018.B,Lowland,Gulf,2.4813477242046296,0.8251061340463925,0.27762882878491
CLMB,J018.B,Lowland,Gulf,16.304285667288706,4.598336721236173,4.855095791550061
KBSM,J018.B,Lowland,Gulf,15.337686609872566,2.4624487405323574,0.20716032839167345
PKLE,J065.A,Lowland,Gulf,15.31191648892059,11.194053307223957,2.7611961827927547
CLMB,J065.A,Lowland,Gulf,16.74382807522057,5.887056406078929,0.8911286516954767
KBSM,J065.A,Lowland,Gulf,18.516823867923453,2.194181221156345,1.464965731520509
PKLE,J011.B,Lowland,Gulf,8.165776923762333,11.194053307223957,1.5194125057888312
CLMB,J011.B,Lowland,Gulf,19.556899485984513,1.0543575879185936,3.0255724962325607
KBSM,J011.B,Lowland,Gulf,6.32560842009715,-0.08291903571930781,3.995786259108214
PKLE,J005.D,Coastal,Gulf,14.759714795249277,11.194053307223957,6.176101294553541
CLMB,J005.D,Coastal,Gulf,15.801951486795144,14.263734357556828,5.7698574392088116
KBSM,J005.D,Coastal,Gulf,10.12016765789732,9.462210125224434,2.5386224396018524
PKLE,J008.B,Lowland,Gulf,18.332784577828388,11.194053307223957,2.140304344290794
CLMB,J008.B,Lowland,Gulf,13.510051788293282,2.0208973515506647,0.8911286516954767
KBSM,J008.B,Lowland,Gulf,2.5310491822969774,2.4624487405323574,3.41292073130567
PKLE,J540.C,Upland,Atlantic,-13.33760667685024,11.194053307223957,-3.7581681214778393
CLMB,J540.C,Upland,Atlantic,-8.15310974549149,-3.778341230241732,-2.1580768405003568
KBSM,J540.C,Upland,Atlantic,-10.43369488018694,-7.400851392442844,-2.707167310621051
PKLE,J683.E,Upland,Atlantic,-18.437351730167723,11.194053307223957,-4.999951798481762
CLMB,J683.E,Upland,Atlantic,-11.386886032418778,-7.966680205980682,-0.938394643622022
KBSM,J683.E,Upland,Atlantic,-21.058460746027425,-7.719022364474296,-3.2900328384235964
PKLE,J314.A,Coastal,Gulf,19.43718796517103,11.194053307223957,10.522344164067272
CLMB,J314.A,Coastal,Gulf,1.4226355701670013,7.497956012132371,8.514142382185062
KBSM,J314.A,Coastal,Gulf,6.167784442396743,3.8220598062068194,4.419256699310169
PKLE,J441.A,Lowland,Gulf,4.3978124257698,11.194053307223957,1.8298584250398129
CLMB,J441.A,Lowland,Gulf,8.32973055195345,8.142315854553747,3.330493045452144
KBSM,J441.A,Lowland,Gulf,-0.6310835158698275,11.053064985381718,0.7900258561942175
PKLE,J536.C,Upland,Atlantic,-20.938500577973116,11.194053307223957,-6.241735475485684
CLMB,J536.C,Upland,Atlantic,-14.966017068435397,-6.033600678716552,-1.5482357420611903
KBSM,J536.C,Upland,Atlantic,-15.49310719725384,-8.991706252600128,-2.998600074522323
PKLE,J644.C,Upland,Atlantic,-13.857325917952656,11.194053307223957,-5.310397717732742
CLMB,J644.C,Upland,Atlantic,-18.953294626103027,-7.644500284769997,-4.597441234257024
KBSM,J644.C,Upland,Atlantic,-12.61556644192204,-1.991944867908053,-1.8328690189172336
PKLE,J386.C,Upland,Midwest,3.066031870444852,5.037490923149773,4.0029798597966755
CLMB,J386.C,Upland,Midwest,0.01923945341311083,5.887056406078929,0.8911286516954767
KBSM,J386.C,Upland,Midwest,0.949982833213575,2.780619712563814,1.3728913839967616
PKLE,J387.B,Upland,Midwest,2.253970556222315,-5.9795154483513855,-0.9641548482190132
CLMB,J387.B,Upland,Midwest,13.72982299225921,-1.5230817817669091,0.8911286516954767
KBSM,J387.B,Upland,Midwest,11.574748699054052,-6.764509448379924,-1.8328690189172336
PKLE,J380.B,Upland,Midwest,-3.3330112856286784,-6.951604245836782,-3.7581681214778393
CLMB,J380.B,Upland,Midwest,-1.4343900813901251,-6.35578059992724,-4.292520685037441
KBSM,J380.B,Upland,Midwest,4.11211553138038,-3.582799728065346,-2.998600074522323
PKLE,J412.A,Upland,Midwest,-16.52088702860255,-12.78413703074916,-4.689505879230781
CLMB,J412.A,Upland,Midwest,-6.759132394621859,-6.677960521137931,-3.072838488159108
KBSM,J412.A,Upland,Midwest,-7.998852702598501,-3.582799728065346,-1.8328690189172336
PKLE,J285.B,Unknown,4X,-13.922290823090464,-3.387278655056995,-3.137276282975878
CLMB,J285.B,Unknown,4X,-6.118656314492572,-1.200901860556224,-1.8531562912807735
KBSM,J285.B,Unknown,4X,-8.220201991470171,-5.173654588222635,-3.8728983662261407
PKLE,J626.B,Upland,Atlantic,-14.961729305295297,-13.43219622907276,-4.999951798481762
CLMB,J626.B,Upland,Atlantic,-19.51842057915828,-10.86629949687688,-4.902361783476607
KBSM,J626.B,Upland,Atlantic,-8.726143223176868,-6.764509448379924,-2.707167310621051
PKLE,J329.A,Coastal,Gulf,10.666925771567715,17.67464529045993,7.107439052306483
CLMB,J329.A,Coastal,Gulf,-16.159060747107596,12.652834751503386,3.330493045452144
KBSM,J329.A,Coastal,Gulf,4.428328801197071,10.416723041318804,3.704353495206944
PKLE,J470.A,Upland,Midwest,-9.602124631426603,-8.247722642483978,-4.3790599599797995
CLMB,J470.A,Upland,Midwest,0.6565759449143206,-2.811801466609666,-1.2433151928416073
KBSM,J470.A,Upland,Midwest,-0.5678408619064954,-3.900970700096802,-1.5414362550159617
PKLE,J225.A,Coastal,Gulf,12.9406974513908,32.255977252740884,8.659668648561388
CLMB,J225.A,Coastal,Gulf,14.21331964098426,16.518993806031652,3.0255724962325607
KBSM,J225.A,Coastal,Gulf,3.511310318728694,14.552945677727756,1.081458620095491
PKLE,J585.A,Coastal,Atlantic,14.142548196440144,2.4452541298553845,-1.585046686720975
CLMB,J585.A,Coastal,Atlantic,9.868128979714973,2.0208973515506647,-0.938394643622022
KBSM,J585.A,Coastal,Atlantic,9.171527848447278,-3.264628756033886,-3.2900328384235964
PKLE,J591.B,Lowland,Atlantic,-1.5789588469080156,-5.007426650865989,1.208966586537852
CLMB,J591.B,Lowland,Atlantic,9.80533720715328,-4.744880993873798,0.8911286516954767
KBSM,J591.B,Lowland,Atlantic,3.764280934582038,-6.446338476348467,0.20716032839167345
PKLE,J461.B,Coastal,Gulf,32.1703093721803,17.67464529045994,7.417884971557462
CLMB,J461.B,Coastal,Gulf,7.136686873281237,7.175776090921681,3.0255724962325607
KBSM,J461.B,Coastal,Gulf,20.123334910140457,8.705695561358226,5.3521906891384825
PKLE,J018.A,Coastal,Gulf,2.806172249893644,8.601816513929567,7.728330890808445
CLMB,J018.A,Coastal,Gulf,-3.25535148567928,3.6317969576041063,1.500969750134643
KBSM,J018.A,Coastal,Gulf,-6.002753756216965,3.333696230691671,0.6875207399969161
PKLE,J482.B,Coastal,Gulf,10.731890676705524,11.194053307223957,1.208966586537852
CLMB,J482.B,Coastal,Gulf,16.74382807522058,2.987437115182731,1.500969750134643
KBSM,J482.B,Coastal,Gulf,-12.647187768903713,0.5534229083436047,-3.581465602324867
PKLE,J018.C,Lowland,Gulf,-2.326055255992746,11.194053307223957,0.8985206672868706
CLMB,J018.C,Lowland,Gulf,1.2656561387627594,14.58591427876752,3.940334143891308
KBSM,J018.C,Lowland,Gulf,6.357229747078816,13.598432761633385,3.704353495206944
PKLE,J515.C,Upland,Atlantic,-26.49299996725521,-12.136077832425563,-4.999951798481762
CLMB,J515.C,Upland,Atlantic,-28.208801901696862,-13.443738866562391,-5.207282332696192
KBSM,J515.C,Upland,Atlantic,-22.766012403037504,-13.446099861040544,-4.164331130127414
PKLE,J641.A,Upland,Atlantic,-21.00346548311091,-16.67249222069075,-6.8626273139876455
CLMB,J641.A,Upland,Atlantic,-19.119692823391517,-15.054638472615837,-5.207282332696192
KBSM,J641.A,Upland,Atlantic,-18.97145316523733,-14.08244180510346,-3.2900328384235964
PKLE,J540.A,Coastal,Atlantic,-15.806273072086723,-1.1190714609243997,-1.8954926059719552
CLMB,J540.A,Coastal,Atlantic,-10.884551851925217,-3.4561613090310415,-1.8531562912807735
KBSM,J540.A,Coastal,Atlantic,-11.0661214198203,-0.08291903571930781,-2.4157345467197793
PKLE,J641.B,Upland,Atlantic,-24.54405281312114,-13.75622582823456,-4.999951798481762
CLMB,J641.B,Upland,Atlantic,-20.99402723435811,-13.443738866562391,-5.20728233269619
KBSM,J641.B,Upland,Atlantic,-20.773868803192418,-10.900732084788878,-3.8728983662261407
PKLE,J257.A,Upland,Midwest,-18.08004475190981,-11.488018634101968,-6.552181394736665
CLMB,J257.A,Upland,Midwest,-11.198510714733692,1.376537509129289,-3.072838488159108
KBSM,J257.A,Upland,Midwest,-12.236110518142029,-1.0374319518136843,-0.9585707272134146
PKLE,J427.B,Upland,Atlantic,-13.532501392263644,-7.275633844998582,-1.5850466867209738
CLMB,J427.B,Upland,Atlantic,-3.487681044157549,-6.35578059992724,-1.2433151928416073
KBSM,J427.B,Upland,Atlantic,-11.698547959453668,-9.309877224631588,-2.998600074522323
PKLE,J351.B,Upland,Midwest,-17.170536079980575,-4.035337853380593,-3.7581681214778393
CLMB,J351.B,Upland,Midwest,-11.983407871754885,-3.1339813878203535,-3.0728384881591073
KBSM,J351.B,Upland,Midwest,3.163475721930337,-4.219141672128262,-4.164331130127414
PKLE,J355.A,Upland,Midwest,-8.302826528670556,-14.080255427396358,-2.516384444473916
CLMB,J355.A,Upland,Midwest,-10.824899667991607,-9.899759733244814,-3.0728384881591073
KBSM,J355.A,Upland,Midwest,-17.074173546337246,-8.991706252600133,-4.747196657929958
PKLE,J651.B,Lowland,Gulf,3.195961680720446,23.50717807537232,4.623871698298639
CLMB,J651.B,Lowland,Gulf,5.095954265026154,11.68629498787132,3.330493045452144
KBSM,J651.B,Lowland,Gulf,-1.1686460745581888,16.46197150991651,1.6643241478980364
PKLE,J005.A,Lowland,Gulf,4.592707141183201,2.44525412985539,0.5880747480358892
CLMB,J005.A,Lowland,Gulf,5.2215378101495435,3.953976878814797,2.4157313977933947
KBSM,J005.A,Lowland,Gulf,3.2267183758936766,4.689645544752563,1.9557569117993088
PKLE,J208.C,Coastal,Atlantic,14.46737272212916,2.4452541298553845,1.8298584250398129
CLMB,J208.C,Coastal,Atlantic,14.043781855067683,2.3430772727613554,1.196049200915062
KBSM,J208.C,Coastal,Atlantic,14.136076184569172,0.5534229083436085,2.247189675700582
PKLE,J250.C,Lowland,Gulf,7.711022587797714,14.43434929884195,9.59100640631433
CLMB,J250.C,Lowland,Gulf,19.478409770282397,12.975014672714078,14.002712268137566
KBSM,J250.C,Lowland,Gulf,-10.117481610370266,7.235013321004228,1.0814586200954894
PKLE,J481.A,Coastal,Gulf,3.163479228151558,15.08240849716554,1.5194125057888312
CLMB,J481.A,Coastal,Gulf,7.230874532123783,17.807713490874402,5.7698574392088116
KBSM,J481.A,Coastal,Gulf,0.00134302376353197,15.507458593822127,1.372891383996763
PKLE,J610.C,Lowland,Gulf,20.83393342563378,14.43434929884195,5.55520945605158
CLMB,J610.C,Lowland,Gulf,4.565363786879832,5.242696563657549,2.1108108485738115
KBSM,J610.C,Lowland,Gulf,21.820058641114528,11.053064985381726,3.1214879674043963
PKLE,J466.D,Unknown,4X,13.850206123320037,23.831207674534117,3.3820880212947153
CLMB,J466.D,Unknown,4X,2.8982422253668205,30.69491033930195,3.635413594671727
KBSM,J466.D,Unknown,4X,-3.1607896744032806,22.18904900648275,1.372891383996763
PKLE,J243.A,Lowland,4X,-3.7228007164554953,7.953757315605966,4.002979859796678
CLMB,J243.A,Lowland,4X,4.279661221724119,17.16335364845303,7.294460185306729
KBSM,J243.A,Lowland,4X,-21.184946053954096,7.5531842930356845,2.247189675700582
PKLE,J530.B,Upland,Midwest,-10.57659820849364,-4.035337853380593,-9.65664058724647
CLMB,J530.B,Upland,Midwest,-2.5332461012197833,-4.4227010726631075,-2.462997389719941
KBSM,J530.B,Upland,Midwest,-9.801268340553582,-9.309877224631588,-3.5814656023248688
PKLE,J589.A,Unknown,4X,-8.497721244083968,-5.655485849189588,-0.653708928968032
CLMB,J589.A,Unknown,4X,-7.462400247312845,-10.86629949687688,-0.6334740944024411
KBSM,J589.A,Unknown,4X,-7.745882086745158,-7.7190223644743,-2.4157345467197793
PKLE,J045.C,Upland,Midwest,-12.103273479231998,-8.895781840807576,-3.4477222022268577
CLMB,J045.C,Upland,Midwest,-9.220569879040305,-4.744880993873798,-2.46299738971994
KBSM,J045.C,Upland,Midwest,-16.757960276520564,-8.355364308537213,-3.581465602324867
PKLE,J288.B,Lowland,Gulf,8.555566354589144,4.389431724826181,4.623871698298636
CLMB,J288.B,Lowland,Gulf,11.660834086351366,13.297194593924765,6.379698537647977
KBSM,J288.B,Lowland,Gulf,8.47585865485058,18.370997342105255,6.618681134219666
PKLE,J350.C,Upland,Midwest,-10.54411575592474,-5.655485849189585,-2.826830363724897
CLMB,J350.C,Upland,Midwest,-5.880047578758129,-9.25539989082344,-2.767917938939524
KBSM,J350.C,Upland,Midwest,7.274248229547193,-5.491825560254095,-2.998600074522323
PKLE,J608.B,Unknown,4X,-14.214632896210569,-5.9795154483513855,-4.689505879230781
CLMB,J608.B,Unknown,4X,-8.752771173455677,-6.677960521137928,-1.8531562912807735
KBSM,J608.B,Unknown,4X,-7.80912474070849,-7.400851392442844,-0.667137963312144
PKLE,J396.A,Upland,Midwest,-11.356177070147268,-10.515929836616571,-4.06861404072882
CLMB,J396.A,Upland,Midwest,-5.547251184181151,-10.544119575666192,-3.987600135817858
KBSM,J396.A,Upland,Midwest,-4.42564275367,-11.855245000883254,-4.164331130127413
PKLE,J348.C,Upland,Midwest,-4.177555052420109,-10.515929836616571,-2.826830363724897
CLMB,J348.C,Upland,Midwest,-4.88793757228335,-6.677960521137928,-3.987600135817858
KBSM,J348.C,Upland,Midwest,-5.690495832936726,-5.491825560254091,-3.2900328384235964
PKLE,J599.A,Upland,Atlantic,-12.168238384369795,-7.59966344416038,-0.3432630097170527
CLMB,J599.A,Upland,Atlantic,0.6565759449143206,-2.811801466609666,1.500969750134643
KBSM,J599.A,Upland,Atlantic,0.5072842554702196,-1.0374319518136803,1.372891383996763
PKLE,J250.B,Lowland,Gulf,14.499855174698055,16.378526893812737,1.208966586537852
CLMB,J250.B,Lowland,Gulf,-0.36692994784131033,17.48553356966372,1.8058902993542283
KBSM,J250.B,Lowland,Gulf,-0.27448711073612087,17.33345206212573,0.6875207399969161
PKLE,J384.A,Upland,Midwest,-3.950177884437799,-0.47101226260080936,-0.653708928968032
CLMB,J384.A,Upland,Midwest,-0.9320559008965652,0.08781782428653251,-1.2433151928416073
KBSM,J384.A,Upland,Midwest,-5.690495832936726,-2.9464577840024293,-1.250003491114688
PKLE,J216.A,Lowland,Gulf,21.2886877615984,10.87002370806216,8.038776810059424
CLMB,J216.A,Lowland,Gulf,-0.4925134929647003,5.887056406078929,-0.6334740944024411
KBSM,J216.A,Lowland,Gulf,10.752594197530687,9.780381097255894,2.830055203503126
PKLE,J240.A,Lowland,Gulf,13.265521977079814,4.7134613239879775,2.450750263541773
CLMB,J240.A,Lowland,Gulf,-8.718235698546744,0.4099977454972178,0.28128755325631044
