"SITE","LINE","Obs","Trait","Pred"
"KBSM",750,29,"PBN",26.5601101321338
"KBSM",751,28.5,"PBN",29.2270718371728
"KBSM",752,28,"PBN",27.9599819415513
"KBSM",753,37.5,"PBN",27.674979643257
"KBSM",755,30.5,"PBN",24.8806280329588
"KBSM",756,31.5,"PBN",29.3127041562556
"KBSM",757,30.5,"PBN",31.1092834857416
"KBSM",758,27,"PBN",31.1382499174428
"KBSM",759,27.5,"PBN",27.5339621635483
"KBSM",760,42.5,"PBN",30.0003225161883
"KBSM",761,31.5,"PBN",27.0100917975262
"KBSM",762,26,"PBN",32.7155360676657
"KBSM",763,23,"PBN",30.3677105074053
"KBSM",764,25,"PBN",30.5733882793548
"KBSM",765,32.5,"PBN",30.0369069794072
"KBSM",766,22.5,"PBN",31.2883704773085
"KBSM",767,31.5,"PBN",26.3091737189205
"KBSM",768,29,"PBN",28.6522544715718
"KBSM",769,NA,"PBN",24.5050877729737
"KBSM",770,34.5,"PBN",26.3758358045282
"KBSM",771,27.5,"PBN",25.6716613044241
"KBSM",772,23,"PBN",27.4121669556302
"KBSM",773,23.5,"PBN",33.6163670542972
"KBSM",774,33,"PBN",26.7472989634554
"KBSM",775,21.5,"PBN",24.1788734854343
"KBSM",776,26,"PBN",28.7128198717847
"KBSM",777,27.5,"PBN",28.6961277043186
"KBSM",778,25.5,"PBN",26.6659982179373
"KBSM",779,25,"PBN",29.9788610691531
"KBSM",780,29.5,"PBN",28.6109535704051
"KBSM",781,NA,"PBN",27.1638523441392
"KBSM",782,30.5,"PBN",27.6269828592653
"KBSM",783,44.5,"PBN",32.957814374042
"KBSM",784,33.5,"PBN",30.8386061622304
"KBSM",785,26,"PBN",30.4744928823278
"KBSM",786,29.5,"PBN",27.0634983558273
"KBSM",787,37.5,"PBN",32.453577864398
"KBSM",788,32.5,"PBN",31.5517324347213
"KBSM",789,28,"PBN",28.0025888114676
"KBSM",790,30.5,"PBN",24.4453608827352
"KBSM",792,38,"PBN",29.8395204466366
"KBSM",794,34,"PBN",31.8112417994715
"KBSM",795,28,"PBN",29.60545456505
"KBSM",796,NA,"PBN",25.4958810025239
"KBSM",797,22,"PBN",26.879279481125
"KBSM",799,NA,"PBN",28.6698131451713
"KBSM",800,29,"PBN",27.8021360382206
"KBSM",801,23.5,"PBN",27.6687142919471
"KBSM",802,34,"PBN",28.7078440156843
"KBSM",803,29.5,"PBN",27.3226559347272
"KBSM",804,24.5,"PBN",26.5491816491423
"KBSM",805,34.5,"PBN",30.9379939315334
"KBSM",806,33.5,"PBN",25.7153842819524
"KBSM",808,33,"PBN",30.7003596309755
"KBSM",809,34.5,"PBN",30.5235635691854
"KBSM",810,30.5,"PBN",31.7094439672794
"KBSM",811,27,"PBN",26.0246142427129
"KBSM",812,34.5,"PBN",27.2544312297019
"KBSM",813,25.5,"PBN",24.9219929395077
"KBSM",814,31.5,"PBN",31.3552631048163
"KBSM",815,29.5,"PBN",26.0263385847233
"KBSM",816,25,"PBN",27.2722575086521
"KBSM",817,NA,"PBN",28.5708903104434
"KBSM",818,33,"PBN",34.2263051641118
"KBSM",819,28.5,"PBN",34.5771124224399
"KBSM",820,22,"PBN",30.4444095573421
"KBSM",821,28.5,"PBN",27.4054101924144
"KBSM",822,25.5,"PBN",24.6569460616565
"KBSM",823,35,"PBN",30.869170837271
"KBSM",824,34,"PBN",31.5770985112061
"KBSM",825,29,"PBN",30.9505714613818
"PKLE",405,18.5,"PBN",25.3167320489447
"PKLE",406,NA,"PBN",24.2767817298171
"PKLE",407,24.5,"PBN",27.5834058505641
"PKLE",408,26.5,"PBN",25.9357195176908
"PKLE",409,31,"PBN",25.0342983066178
"PKLE",410,18.5,"PBN",24.6508170209623
"PKLE",411,22.5,"PBN",23.5733637947159
"PKLE",412,29.5,"PBN",31.5208316845441
"PKLE",413,20,"PBN",24.5320837577308
"PKLE",414,26,"PBN",26.7193854762343
"PKLE",415,23,"PBN",22.994346249169
"PKLE",416,15.5,"PBN",24.3481147861696
"PKLE",417,15.5,"PBN",26.6515492826172
"PKLE",418,NA,"PBN",20.356400489586
"PKLE",419,NA,"PBN",24.9582991218594
"PKLE",420,28,"PBN",23.3129406493044
"PKLE",421,18.5,"PBN",22.4880419551273
"PKLE",422,22,"PBN",20.7997769431882
"PKLE",423,NA,"PBN",25.096290910943
"PKLE",424,21.5,"PBN",25.9334129515684
"PKLE",425,29,"PBN",26.0496211349719
"PKLE",426,13,"PBN",25.7440846595536
"PKLE",427,NA,"PBN",26.367679379022
"PKLE",428,16,"PBN",23.1251726129507
"PKLE",429,24,"PBN",22.6457163156007
"PKLE",431,25.5,"PBN",27.5247579959866
"PKLE",432,24.5,"PBN",25.7624535436499
"PKLE",433,21.5,"PBN",25.8367945870929
"PKLE",435,41.5,"PBN",28.2449309438232
"PKLE",436,16.5,"PBN",21.566366100682
"PKLE",437,30.5,"PBN",29.1104307664031
"PKLE",438,NA,"PBN",24.9422156164607
"PKLE",439,23,"PBN",25.2923719296279
"PKLE",440,25.5,"PBN",26.8649037194718
"PKLE",442,25,"PBN",26.4718605378342
"PKLE",443,34,"PBN",29.8181141231987
"PKLE",444,22.5,"PBN",23.4366350249209
"PKLE",445,19.5,"PBN",26.0598515030181
"PKLE",446,27.5,"PBN",24.4386311486688
"PKLE",447,34,"PBN",27.6643335320645
"PKLE",448,26,"PBN",22.9618202649229
"PKLE",449,21.5,"PBN",21.3200703425101
"PKLE",450,22,"PBN",26.6432463845415
"PKLE",451,20.5,"PBN",22.1799795015764
"PKLE",452,19,"PBN",24.5257760739438
"PKLE",453,27.5,"PBN",23.7418948481197
"PKLE",454,NA,"PBN",25.549023350883
"PKLE",455,NA,"PBN",21.4166680049273
"PKLE",456,28.5,"PBN",26.3641498767075
"PKLE",458,21,"PBN",25.2598893167955
"PKLE",459,19.5,"PBN",25.2149235322139
"PKLE",460,33.5,"PBN",29.0880937581982
"PKLE",461,27.5,"PBN",24.8001558501251
"PKLE",462,NA,"PBN",27.1931001238627
"PKLE",463,28.75,"PBN",22.7215333336528
"PKLE",464,21.5,"PBN",26.9886662345601
"PKLE",465,31,"PBN",29.7444551784159
"PKLE",466,31,"PBN",27.3463390306166
"PKLE",467,22.5,"PBN",22.947038743544
"PKLE",468,20.5,"PBN",23.2615322585491
"PKLE",469,24,"PBN",27.6347276671365
"PKLE",470,20.5,"PBN",25.7904496874041
"PKLE",471,30.5,"PBN",25.8627369267863
"PKLE",472,16.5,"PBN",24.7387942916141
"PKLE",473,27,"PBN",24.6497176221954
"PKLE",474,23.5,"PBN",24.7484091527477
"PKLE",475,24,"PBN",24.8479331026239
"PKLE",476,26,"PBN",27.5979191953033
"PKLE",477,25,"PBN",18.6370058732976
"PKLE",479,26,"PBN",26.0877481004518
"PKLE",480,25,"PBN",26.9332964137415
"PKLE",482,29,"PBN",27.6773326034751
"PKLE",483,24.5,"PBN",24.2289502425287
"PKLE",484,16.5,"PBN",17.667498531564
"PKLE",485,26,"PBN",23.9934750128063
"PKLE",486,25,"PBN",24.9834615738519
"PKLE",487,22.5,"PBN",23.7947641841129
"PKLE",488,17.5,"PBN",23.0413496777389
"PKLE",489,21.5,"PBN",23.5111998718421
"PKLE",491,27.5,"PBN",23.0665459507098
"PKLE",492,21.5,"PBN",24.2761161638745
"PKLE",493,14,"PBN",27.3107009035821
"PKLE",494,34.5,"PBN",26.2341116192264
"PKLE",495,31,"PBN",26.8313180310749
"PKLE",496,30,"PBN",27.2370270337101
"PKLE",497,20,"PBN",20.733147038979
"PKLE",498,28.5,"PBN",26.7063073522471
"PKLE",499,23,"PBN",27.7303747904391
"PKLE",500,21,"PBN",25.4104134285309
"PKLE",501,24,"PBN",28.0583614869747
"PKLE",502,24,"PBN",24.196100964153
"PKLE",503,27.5,"PBN",28.4668041679538
"PKLE",504,22,"PBN",24.0925712275351
"PKLE",505,19,"PBN",25.6461546257741
"PKLE",506,26,"PBN",24.6338922744616
"PKLE",507,NA,"PBN",24.61560814025
"PKLE",508,27,"PBN",25.2589011944442
"PKLE",511,30,"PBN",27.1685438287903
"PKLE",512,15,"PBN",22.5245591798348
"PKLE",513,21,"PBN",23.1104900319945
"PKLE",514,20,"PBN",26.0062177257062
"PKLE",515,13,"PBN",22.12455413837
"PKLE",516,27,"PBN",26.2678862703534
"PKLE",518,29,"PBN",25.9238813387317
"PKLE",519,NA,"PBN",27.1520585114435
"PKLE",520,24.5,"PBN",27.182769089598
"PKLE",521,19,"PBN",28.3370852164053
"PKLE",522,19.5,"PBN",25.9398577924984
"PKLE",523,20.5,"PBN",23.0375281036588
"PKLE",524,25,"PBN",26.6568355929983
"PKLE",525,23,"PBN",24.981842377481
"PKLE",526,23,"PBN",20.0030118081686
"PKLE",527,22.5,"PBN",27.0051965644081
"PKLE",529,22.5,"PBN",24.0145026193178
"PKLE",530,33.5,"PBN",23.2269811296815
"PKLE",531,23.5,"PBN",22.16309355914
"PKLE",532,13,"PBN",21.8544043612516
"PKLE",533,8.5,"PBN",22.0594144422565
"PKLE",534,20,"PBN",22.0425958286044
"PKLE",535,36.5,"PBN",27.030981416409
"PKLE",536,24.5,"PBN",23.2445094510349
"PKLE",537,30,"PBN",22.4747464154501
"PKLE",539,30.5,"PBN",26.2112457226312
"PKLE",540,23,"PBN",23.8828455557748
"PKLE",541,17,"PBN",22.2757004132508
"PKLE",542,27.5,"PBN",25.8828367354815
"PKLE",544,32,"PBN",28.2240850684055
"PKLE",545,37.5,"PBN",26.3851325402612
"PKLE",546,29,"PBN",22.0731073294667
"PKLE",547,34.5,"PBN",26.122674344357
"PKLE",548,16.5,"PBN",23.3869104728917
"PKLE",549,28.5,"PBN",24.100731110066
"PKLE",551,23,"PBN",25.5708089646685
"PKLE",552,23.5,"PBN",26.8748814347931
"PKLE",553,16,"PBN",25.36389980667
"PKLE",555,35,"PBN",25.4087987937234
"PKLE",556,31.5,"PBN",25.6856483122121
"PKLE",557,NA,"PBN",22.8563266966276
"PKLE",558,37,"PBN",22.5219276927342
"PKLE",559,31,"PBN",21.2918193731817
"PKLE",560,25.5,"PBN",25.025855342817
"PKLE",562,26.5,"PBN",24.1818058904589
"PKLE",563,24,"PBN",25.7937485768269
"PKLE",564,30.5,"PBN",24.245612366236
"PKLE",565,24,"PBN",23.9926043366848
"PKLE",566,35,"PBN",20.5993025243607
"PKLE",567,22,"PBN",19.5920591067578
"PKLE",569,30.5,"PBN",23.8225756137838
"PKLE",570,24,"PBN",21.1360840976476
"PKLE",571,NA,"PBN",22.0233751762479
"PKLE",572,24.5,"PBN",21.2256477728921
"PKLE",573,30,"PBN",27.0546935027988
"PKLE",574,20.5,"PBN",26.6179625427893
"PKLE",576,22.5,"PBN",21.6200157775726
"PKLE",577,22.5,"PBN",26.2333636577221
"PKLE",578,32,"PBN",23.5980654693973
"PKLE",579,NA,"PBN",23.5708177849619
"PKLE",580,28,"PBN",24.416009193562
"PKLE",581,30,"PBN",23.9636808208024
"PKLE",583,18.5,"PBN",26.1721693788813
"PKLE",584,25.5,"PBN",29.9088520729619
"PKLE",585,19,"PBN",19.7510684534172
"PKLE",586,28.5,"PBN",26.6534652797264
"PKLE",588,NA,"PBN",28.7549976824581
"PKLE",589,36,"PBN",24.4558276243738
"PKLE",592,28,"PBN",25.7835524649489
"PKLE",593,22,"PBN",26.5116032792408
"PKLE",594,24,"PBN",22.3692442913179
"PKLE",595,15,"PBN",25.0079412405609
"PKLE",596,21,"PBN",29.507424066481
"PKLE",597,NA,"PBN",29.6250804926183
"PKLE",598,18.5,"PBN",25.4876860650137
"PKLE",599,26.5,"PBN",29.2238786904196
"PKLE",600,29.75,"PBN",24.8204617313101
"PKLE",601,46.5,"PBN",19.8040764964929
"PKLE",602,32.5,"PBN",24.7597955612388
"PKLE",603,16,"PBN",21.752522056149
"PKLE",604,31,"PBN",28.849512664922
"PKLE",605,20,"PBN",25.1765084799399
"PKLE",606,33.5,"PBN",25.0680354534323
"PKLE",608,24,"PBN",22.0506228606833
"PKLE",609,27,"PBN",27.6284959761527
"PKLE",610,14.5,"PBN",29.5597211811287
"PKLE",611,26,"PBN",21.9683816436798
"PKLE",612,25,"PBN",21.0852977224453
"PKLE",613,17.5,"PBN",23.2190263039388
"PKLE",614,9.5,"PBN",23.2111321325736
"PKLE",618,29,"PBN",28.0371336308424
"PKLE",619,27.5,"PBN",30.1012750132052
"PKLE",620,22,"PBN",19.545683554423
"PKLE",621,31,"PBN",27.6708672116581
"PKLE",622,29,"PBN",24.9084863574747
"PKLE",623,NA,"PBN",27.74115789857
"PKLE",624,NA,"PBN",22.6024060556926
"PKLE",625,19.5,"PBN",22.0995786165349
"PKLE",627,12.5,"PBN",22.2156701498126
"PKLE",628,29,"PBN",22.4563280151381
"PKLE",629,39.5,"PBN",24.5369004098702
"PKLE",630,NA,"PBN",21.0534777952709
"PKLE",632,26,"PBN",24.3787825618208
"PKLE",633,28,"PBN",24.4192295200406
"PKLE",634,35,"PBN",30.6540229384998
"PKLE",635,29,"PBN",25.2986036206117
"PKLE",636,11.5,"PBN",22.5794523387392
"PKLE",637,17,"PBN",24.7760401115407
"PKLE",638,25,"PBN",23.1422958547109
"PKLE",639,26,"PBN",23.827023110067
"PKLE",640,29,"PBN",26.6014053350946
"PKLE",641,20,"PBN",20.6488585072389
"PKLE",642,22,"PBN",22.1317819176549
"PKLE",643,17.5,"PBN",22.4473859693623
"PKLE",644,25.5,"PBN",25.8944223814792
"PKLE",645,NA,"PBN",27.1737544956585
"PKLE",647,19,"PBN",28.9188430625792
"PKLE",648,28.75,"PBN",23.7180547950511
"PKLE",649,23,"PBN",24.9378274580863
"PKLE",652,NA,"PBN",24.4344721746693
"PKLE",654,19.5,"PBN",22.9092024295838
"PKLE",655,27.5,"PBN",28.8081477583732
"PKLE",656,35.5,"PBN",32.6697937793956
"PKLE",657,17,"PBN",18.3943446055679
"PKLE",658,24,"PBN",25.2182224216367
"PKLE",660,24,"PBN",25.558109584785
"PKLE",661,20,"PBN",24.3591052080439
"PKLE",663,25,"PBN",20.8884256121066
"PKLE",664,18,"PBN",25.5683814895629
"PKLE",666,22.5,"PBN",26.7582103752244
"PKLE",667,24.5,"PBN",25.1098089153439
"PKLE",668,18.5,"PBN",25.3072523495573
"PKLE",669,24.5,"PBN",23.8562701676966
"PKLE",670,21.5,"PBN",20.5097715672552
"PKLE",671,NA,"PBN",25.588189255009
"PKLE",672,18.5,"PBN",25.6943701256157
"PKLE",673,16.5,"PBN",21.5855584449284
"PKLE",674,30,"PBN",25.7265958760729
"PKLE",675,24,"PBN",21.8992202602599
"PKLE",677,22,"PBN",23.4016700856971
"PKLE",679,14.5,"PBN",25.467115332109
"PKLE",680,22.5,"PBN",23.7334374506805
"PKLE",681,28,"PBN",25.0680354534323
"PKLE",682,21,"PBN",23.2105371279212
"PKLE",683,29,"PBN",24.3667547412576
"PKLE",684,38,"PBN",26.0604092606713
"PKLE",685,17.5,"PBN",19.855894377295
"PKLE",686,25,"PBN",24.0229180859772
"PKLE",689,23,"PBN",25.3609805246678
"PKLE",690,29,"PBN",25.4126681412837
"PKLE",691,23,"PBN",23.7266046963663
"PKLE",692,25.5,"PBN",27.1998980530984
"PKLE",693,26,"PBN",25.7457882203193
"PKLE",694,19.5,"PBN",22.0004086134342
"PKLE",695,24,"PBN",25.890441256194
"PKLE",696,14.5,"PBN",25.2873814405338
"PKLE",697,17,"PBN",20.7641546914744
"PKLE",698,22.5,"PBN",23.3734606531004
"PKLE",699,32,"PBN",26.8170363084464
"PKLE",700,NA,"PBN",26.5878973831453
"PKLE",702,21,"PBN",26.7687337247621
"PKLE",703,16,"PBN",27.493960602395
"PKLE",704,33,"PBN",24.5224272361343
"PKLE",705,20,"PBN",24.2210224276866
"PKLE",706,15.5,"PBN",22.1312820200401
"PKLE",707,NA,"PBN",21.1641597329392
"PKLE",708,28,"PBN",24.4816534519534
"PKLE",710,30.5,"PBN",20.8544532889929
"PKLE",711,27,"PBN",23.0957295397799
"PKLE",712,19.5,"PBN",21.4426497978106
"PKLE",713,20.5,"PBN",23.6001282493613
"PKLE",714,12,"PBN",24.1075250433572
"PKLE",715,28,"PBN",24.7603310026089
"PKLE",716,25,"PBN",19.6504513054751
"PKLE",718,22.75,"PBN",23.4607390745306
"PKLE",719,28.5,"PBN",28.7103689594824
"PKLE",720,22,"PBN",27.4602936574907
"PKLE",721,19.5,"PBN",25.2876416579575
"PKLE",722,10.5,"PBN",24.7158277288005
"PKLE",723,35,"PBN",26.1779306933261
"PKLE",724,NA,"PBN",24.2848690958644
"PKLE",725,26,"PBN",21.6248931481356
"PKLE",726,28.5,"PBN",24.2208822342088
"PKLE",729,17.5,"PBN",23.8732762800497
"PKLE",730,17.5,"PBN",23.3087423656008
"PKLE",731,NA,"PBN",24.202307559108
"PKLE",732,26,"PBN",27.4403698662142
"PKLE",733,18,"PBN",25.4367895456281
"PKLE",734,35,"PBN",27.8981607715266
"PKLE",735,31.5,"PBN",29.2116760357129
"PKLE",736,29,"PBN",25.2552988134837
"PKLE",737,23.5,"PBN",21.685311963631
"PKLE",738,25.5,"PBN",23.6679780341253
"PKLE",739,22,"PBN",23.4985016001189
"PKLE",740,35.5,"PBN",29.5837155860694
"PKLE",742,22.5,"PBN",24.5900143803591
"PKLE",743,NA,"PBN",25.7331083270885
"PKLE",744,NA,"PBN",24.883141319083
"PKLE",745,17,"PBN",30.2160826013465
"PKLE",746,25,"PBN",22.9324856761664
"PKLE",748,26,"PBN",23.3534733811849
"PKLE",749,21.5,"PBN",24.0097462444665
"PKLE",750,18.5,"PBN",20.232209151649
"PKLE",751,26.5,"PBN",23.8314712585657
"PKLE",752,17,"PBN",26.2801893021513
"PKLE",753,31.5,"PBN",27.1638175530643
"PKLE",755,25,"PBN",24.3392210807876
"PKLE",756,20.5,"PBN",22.1148314301359
"PKLE",757,18.5,"PBN",27.6838450544906
"PKLE",758,19,"PBN",28.4267070238078
"PKLE",759,29.5,"PBN",26.0923386037636
"PKLE",760,33,"PBN",25.3072523495573
"PKLE",761,19,"PBN",20.514300817198
"PKLE",762,30.5,"PBN",28.2583473821797
"PKLE",763,NA,"PBN",26.9422720761544
"PKLE",764,23,"PBN",25.1857381242768
"PKLE",765,24.5,"PBN",23.5108711371004
"PKLE",766,21.5,"PBN",24.0904977511888
"PKLE",767,21,"PBN",22.6671693556934
"PKLE",768,27,"PBN",21.9667277191352
"PKLE",769,20,"PBN",23.9636808208024
"PKLE",770,30,"PBN",23.7958265575148
"PKLE",771,NA,"PBN",20.207620578331
"PKLE",772,15.5,"PBN",20.184049367532
"PKLE",773,22,"PBN",27.9905478196039
"PKLE",774,21.5,"PBN",23.1355394622069
"PKLE",775,24,"PBN",23.637466533263
"PKLE",776,24,"PBN",25.2873814405338
"PKLE",777,NA,"PBN",25.0843682030701
"PKLE",778,21,"PBN",23.9242104623237
"PKLE",779,17.5,"PBN",24.4619648659237
"PKLE",780,26.5,"PBN",28.0695466182339
"PKLE",781,21.5,"PBN",24.6904785301194
"PKLE",782,23.5,"PBN",21.1311918789371
"PKLE",783,32.5,"PBN",28.4703808265775
"PKLE",784,NA,"PBN",24.7027285523243
"PKLE",785,30,"PBN",24.1465919018429
"PKLE",786,23,"PBN",22.7378433169629
"PKLE",787,NA,"PBN",27.2640625711419
"PKLE",788,31.5,"PBN",28.1565388654489
"PKLE",789,22,"PBN",26.3609914575752
"PKLE",790,NA,"PBN",21.8955964977003
"PKLE",792,NA,"PBN",26.4443268773642
"PKLE",794,23,"PBN",25.5135856809652
"PKLE",795,30,"PBN",29.0640476128788
"PKLE",796,23.5,"PBN",23.8463332251024
"PKLE",797,22,"PBN",20.7895475802554
"PKLE",799,28.5,"PBN",27.0282157912788
"PKLE",800,28.5,"PBN",25.2221267912071
"PKLE",801,23,"PBN",21.5025918200624
"PKLE",802,35.5,"PBN",27.2964653178781
"PKLE",803,24.5,"PBN",21.2329240338576
"PKLE",804,19.5,"PBN",22.4519063340784
"PKLE",805,32,"PBN",24.8785068926424
"PKLE",806,29,"PBN",21.4199741050665
"PKLE",808,24,"PBN",29.0969575625907
"PKLE",809,32.5,"PBN",24.3956363828083
"PKLE",810,32.5,"PBN",27.1456198487997
"PKLE",811,25.5,"PBN",22.4699297633107
"PKLE",812,NA,"PBN",21.4691210848788
"PKLE",813,19,"PBN",24.3805859873365
"PKLE",814,18.5,"PBN",28.6437202111812
"PKLE",815,22.5,"PBN",19.3408118322867
"PKLE",816,27.5,"PBN",25.6227097312306
"PKLE",817,NA,"PBN",23.1370944463288
"PKLE",818,29.5,"PBN",29.0670347328343
"PKLE",819,NA,"PBN",30.0896788749753
"PKLE",820,NA,"PBN",26.8897250779398
"PKLE",821,25.5,"PBN",22.9505091053987
"PKLE",822,25,"PBN",20.2020449746407
"PKLE",823,NA,"PBN",27.2842414958902
"PKLE",824,33,"PBN",26.3414375089135
"PKLE",825,26,"PBN",30.4091645092106
"CLMB",405,9.5,"SBN",11.9658047683902
"CLMB",406,13.5,"SBN",12.3885369022748
"CLMB",407,11.5,"SBN",11.6607685440635
"CLMB",408,11.5,"SBN",11.4729070796406
"CLMB",409,8,"SBN",11.7376949116795
"CLMB",410,9.5,"SBN",12.2611167771151
"CLMB",411,9.5,"SBN",10.8646684266904
"CLMB",412,14.5,"SBN",12.2654989226998
"CLMB",413,13,"SBN",11.6169421844895
"CLMB",414,12.5,"SBN",12.4917704817342
"CLMB",415,9,"SBN",11.4194519922346
"CLMB",416,NA,"SBN",10.9089782263936
"CLMB",417,13,"SBN",12.5452255691403
"CLMB",418,9.5,"SBN",11.436782237414
"CLMB",419,12,"SBN",12.0504895827143
"CLMB",420,11.5,"SBN",12.5597457963073
"CLMB",421,10.5,"SBN",10.9102332317703
"CLMB",422,8.5,"SBN",10.9854211538804
"CLMB",423,11,"SBN",10.5508076528302
"CLMB",424,15,"SBN",12.2611167771151
"CLMB",425,11.5,"SBN",12.1465480077654
"CLMB",426,10,"SBN",11.6309210744586
"CLMB",427,NA,"SBN",10.7894805045802
"CLMB",428,10,"SBN",11.6169421844895
"CLMB",429,9.5,"SBN",11.7096492543302
"CLMB",431,12,"SBN",12.3710177545442
"CLMB",432,11.5,"SBN",12.027050285952
"CLMB",433,11.5,"SBN",12.14548190494
"CLMB",435,12.5,"SBN",11.6372917941724
"CLMB",436,12.5,"SBN",11.4194519922346
"CLMB",437,8.5,"SBN",12.2654989226998
"CLMB",438,12.5,"SBN",10.9877064062653
"CLMB",439,9,"SBN",13.0939205270415
"CLMB",440,NA,"SBN",11.3738871871547
"CLMB",442,10.5,"SBN",11.2656312404501
"CLMB",443,13,"SBN",12.1279627572094
"CLMB",444,12.5,"SBN",12.1921128128453
"CLMB",445,12,"SBN",11.6199990021217
"CLMB",446,11,"SBN",10.5464255072454
"CLMB",447,16.5,"SBN",12.2953463923048
"CLMB",448,8.5,"SBN",11.4597700774947
"CLMB",449,7,"SBN",11.2261550430132
"CLMB",450,10.5,"SBN",12.1745936651147
"CLMB",451,11,"SBN",11.578425911485
"CLMB",452,11.5,"SBN",11.2357837708452
"CLMB",453,17,"SBN",11.1415271580498
"CLMB",454,13.5,"SBN",11.42051809506
"CLMB",455,12.5,"SBN",12.0690748332704
"CLMB",456,13,"SBN",11.7725647485295
"CLMB",458,12.5,"SBN",12.8988217655645
"CLMB",459,12,"SBN",11.4212538044902
"CLMB",460,9.5,"SBN",12.2673007349555
"CLMB",461,12,"SBN",11.7394967239352
"CLMB",462,13,"SBN",11.8607328912545
"CLMB",463,15,"SBN",11.7748500009144
"CLMB",464,12,"SBN",13.2116164365993
"CLMB",465,11,"SBN",12.3429720971949
"CLMB",466,9,"SBN",12.3849966445133
"CLMB",467,NA,"SBN",10.9859045940097
"CLMB",468,12,"SBN",11.7934352514705
"CLMB",469,NA,"SBN",11.2986992650445
"CLMB",470,11,"SBN",11.578425911485
"CLMB",471,13,"SBN",11.3005010773002
"CLMB",472,11.5,"SBN",10.882187574421
"CLMB",473,14.5,"SBN",12.1745936651147
"CLMB",474,11.5,"SBN",12.1699873045278
"CLMB",475,11.5,"SBN",12.2642439173232
"CLMB",476,8.5,"SBN",12.5805788461196
"CLMB",477,8.5,"SBN",10.6671782344355
"CLMB",479,11.5,"SBN",12.027050285952
"CLMB",480,10.5,"SBN",11.7934352514705
"CLMB",482,10.5,"SBN",10.6641214168032
"CLMB",483,10,"SBN",11.2044801053778
"CLMB",484,9,"SBN",10.9102332317703
"CLMB",485,10.5,"SBN",10.7428495966749
"CLMB",486,10,"SBN",12.0713600856553
"CLMB",487,12,"SBN",11.857192633493
"CLMB",488,10.5,"SBN",11.664308801825
"CLMB",489,11.5,"SBN",12.5266403185843
"CLMB",491,10.5,"SBN",12.702397676135
"CLMB",492,11,"SBN",11.51370860503
"CLMB",493,NA,"SBN",11.0610925161199
"CLMB",494,11,"SBN",11.578425911485
"CLMB",495,NA,"SBN",11.5494793480079
"CLMB",496,12,"SBN",11.9437157454934
"CLMB",497,9,"SBN",11.6001952316098
"CLMB",498,11.5,"SBN",12.2269826496953
"CLMB",499,10,"SBN",12.5266403185843
"CLMB",500,12,"SBN",12.6081410633396
"CLMB",501,9.5,"SBN",11.54127082225
"CLMB",502,11,"SBN",11.8187083439361
"CLMB",503,13.5,"SBN",11.8966688309299
"CLMB",504,NA,"SBN",11.3390173503047
"CLMB",505,9.5,"SBN",11.2261550430132
"CLMB",506,15,"SBN",11.8229630183033
"CLMB",507,14,"SBN",11.51370860503
"CLMB",508,12,"SBN",12.1062299225053
"CLMB",511,12,"SBN",12.1465480077654
"CLMB",512,9,"SBN",11.3126781550136
"CLMB",513,NA,"SBN",12.6593070259912
"CLMB",514,14.5,"SBN",12.3026540119348
"CLMB",515,9.5,"SBN",11.6169421844895
"CLMB",516,9,"SBN",12.0504895827143
"CLMB",518,NA,"SBN",12.1447461955098
"CLMB",519,12.5,"SBN",12.5800954059903
"CLMB",520,NA,"SBN",12.7625406054507
"CLMB",521,11,"SBN",12.9018785831968
"CLMB",522,11,"SBN",11.9141879786605
"CLMB",523,12.5,"SBN",12.2611167771151
"CLMB",524,12.5,"SBN",12.3885369022748
"CLMB",525,12,"SBN",11.9898593408999
"CLMB",526,10.5,"SBN",11.3172845156005
"CLMB",527,12,"SBN",11.2633459880652
"CLMB",529,13,"SBN",11.7748500009144
"CLMB",530,10,"SBN",12.1796160323598
"CLMB",531,9.5,"SBN",11.5132251649008
"CLMB",532,11.5,"SBN",11.6693311690701
"CLMB",533,6,"SBN",10.863602323865
"CLMB",534,10,"SBN",11.7911499990856
"CLMB",535,13,"SBN",12.8988217655645
"CLMB",536,10.5,"SBN",10.6827066673593
"CLMB",537,17.5,"SBN",11.557534964604
"CLMB",539,11,"SBN",12.7416496585698
"CLMB",540,10,"SBN",11.9472560032549
"CLMB",541,13,"SBN",12.0527748350992
"CLMB",542,15,"SBN",12.4605976841769
"CLMB",544,11.5,"SBN",12.1447461955098
"CLMB",545,14,"SBN",10.5464255072454
"CLMB",546,11,"SBN",12.4593426788002
"CLMB",547,10,"SBN",11.7748500009144
"CLMB",548,11,"SBN",10.9102332317703
"CLMB",549,15,"SBN",12.5452255691403
"CLMB",551,NA,"SBN",11.5761406591001
"CLMB",552,11,"SBN",11.7603297737474
"CLMB",553,18.5,"SBN",11.664308801825
"CLMB",555,12,"SBN",11.9297368555243
"CLMB",556,NA,"SBN",10.9578589366604
"CLMB",557,NA,"SBN",10.7859402468187
"CLMB",558,11.5,"SBN",12.3026540119348
"CLMB",559,11,"SBN",11.4946399143447
"CLMB",560,NA,"SBN",12.6977913155481
"CLMB",562,12,"SBN",11.5828080570697
"CLMB",563,10.5,"SBN",11.7119345067151
"CLMB",564,9,"SBN",11.4194519922346
