"SITE","LINE","LEN","PRM","SEC","SITE2"
"LINC",344,"*","*","*","LINC"
"LINC",345,"48.7","23","10.5","LINC"
"LINC",346,"42.5","23","10","LINC"
"LINC",347,"43.5","31.5","11.5","LINC"
"LINC",349,"*","*","16","LINC"
"LINC",350,"49.5","35.5","11.5","LINC"
"LINC",352,"*","*","8.5","LINC"
"LINC",353,"44.7","37","12.5","LINC"
"LINC",354,"33.2","34","9.5","LINC"
"LINC",355,"*","*","*","LINC"
"LINC",356,"44.2","22.5","12","LINC"
"LINC",358,"44.1","27","11.5","LINC"
"LINC",359,"52.7","37","11.5","LINC"
"LINC",360,"40.2","25.5","12","LINC"
"LINC",361,"*","*","12","LINC"
"LINC",362,"*","*","*","LINC"
"LINC",363,"47","27.75","12.25","LINC"
"LINC",364,"54.5","29.5","13","LINC"
"LINC",365,"44.2","24","10.5","LINC"
"LINC",366,"55.2","32","15","LINC"
"LINC",367,"48.2","34.5","10.5","LINC"
"LINC",368,"47","29","11","LINC"
"LINC",369,"57.5","31","13","LINC"
"LINC",370,"53.7","29","11.5","LINC"
"LINC",371,"57.2","33.5","13","LINC"
"LINC",372,"50.5","39","13.5","LINC"
"LINC",373,"49.5","25.5","11","LINC"
"LINC",374,"47.5","27.5","12.5","LINC"
"LINC",375,"*","*","11.5","LINC"
"LINC",376,"*","*","*","LINC"
"LINC",377,"*","*","*","LINC"
"LINC",378,"62.2","34","12","LINC"
"LINC",379,"44.7","31","10","LINC"
"LINC",380,"47","36","13.5","LINC"
"LINC",381,"46.5","34.5","12.5","LINC"
"LINC",382,"62.2","24.5","13","LINC"
"LINC",383,"53.2","35","12.5","LINC"
"LINC",384,"36.7","24.5","10","LINC"
"LINC",386,"53","32","14","LINC"
"LINC",388,"46","32.5","11.5","LINC"
"LINC",389,"43.6","29.5","11","LINC"
"LINC",390,"43","29.5","11.5","LINC"
"LINC",391,"48","24","10","LINC"
"LINC",392,"52.2","32","12.5","LINC"
"LINC",393,"57.35","30.75","14.5","LINC"
"LINC",394,"37.2","20","9.5","LINC"
"LINC",395,"39","28.5","11","LINC"
"LINC",396,"44.35","30.75","10.75","LINC"
"LINC",397,"43","27","10.5","LINC"
"LINC",398,"53.5","33","12.5","LINC"
"LINC",399,"38.5","18","8","LINC"
"LINC",400,"55","33.5","12.5","LINC"
"LINC",402,"49.5","31","11.5","LINC"
"LINC",403,"46.6","30.25","13","LINC"
"LINC",404,"*","*","10.75","LINC"
"MNHT",1,"32","23","7.5","MNHT"
"MNHT",2,"36.75","25.25","9.75","MNHT"
"MNHT",3,"44","35.5","12.5","MNHT"
"MNHT",4,"46.5","23","10.5","MNHT"
"MNHT",5,"49.7","29","13","MNHT"
"MNHT",7,"28","22.5","9.5","MNHT"
"MNHT",8,"55.2","34","17.5","MNHT"
"MNHT",9,"42.7","23","11.25","MNHT"
"MNHT",10,"36.2","20.5","8.5","MNHT"
"MNHT",11,"54.5","28","15","MNHT"
"MNHT",12,"46","28.5","10","MNHT"
"MNHT",13,"29.7","32.5","11","MNHT"
"MNHT",14,"*","*","*","MNHT"
"MNHT",15,"37","27.5","13","MNHT"
"MNHT",16,"*","*","*","MNHT"
"MNHT",17,"48","22.75","12","MNHT"
"MNHT",18,"*","*","*","MNHT"
"MNHT",19,"42.7","21.5","12","MNHT"
"MNHT",20,"42.5","24.5","12","MNHT"
"MNHT",21,"48.5","30","13.5","MNHT"
"MNHT",22,"*","*","*","MNHT"
"MNHT",23,"48.25","31","12.25","MNHT"
"MNHT",24,"51.2","30.5","11.5","MNHT"
"MNHT",25,"44.5","23","12.5","MNHT"
"MNHT",26,"54.5","39.5","18","MNHT"
"MNHT",27,"40.2","27","12.5","MNHT"
"MNHT",28,"51.5","30","12","MNHT"
"MNHT",29,"*","*","*","MNHT"
"MNHT",30,"41.7","23","10.5","MNHT"
"MNHT",31,"*","*","*","MNHT"
"MNHT",32,"49.7","27","12.5","MNHT"
"MNHT",33,"47","26","12","MNHT"
"MNHT",34,"48.5","28.5","13.5","MNHT"
"MNHT",35,"57","32","14","MNHT"
"MNHT",36,"47","30","12","MNHT"
"MNHT",37,"40.7","32.5","14","MNHT"
"MNHT",38,"30.2","31","12","MNHT"
"MNHT",39,"37.75","33.25","11.75","MNHT"
"MNHT",40,"29.2","23","7","MNHT"
"MNHT",41,"33.35","18.25","9.75","MNHT"
"MNHT",42,"35.85","24.75","9.5","MNHT"
"MNHT",43,"46","29","13","MNHT"
"MNHT",44,"27.1","22.25","9.75","MNHT"
"MNHT",45,"*","*","*","MNHT"
"MNHT",46,"40.5","32.5","11","MNHT"
"MNHT",47,"*","*","*","MNHT"
"MNHT",48,"45","26.5","12","MNHT"
"MNHT",49,"56.2","30","13","MNHT"
"MNHT",50,"28.7","26.5","7","MNHT"
"MNHT",52,"37.7","19.5","11.5","MNHT"
"MNHT",53,"23","25.5","10.5","MNHT"
"MNHT",54,"47.7","35.5","13.5","MNHT"
"MNHT",55,"45.7","27.5","14","MNHT"
"MNHT",56,"*","*","*","MNHT"
"MNHT",57,"34.2","22.5","10.5","MNHT"
"MNHT",58,"*","*","*","MNHT"
"MNHT",59,"38.5","26","9.5","MNHT"
"MNHT",60,"29.2","19","9","MNHT"
"MNHT",61,"34","24","12.5","MNHT"
"MNHT",62,"44.25","30.75","11.25","MNHT"
"MNHT",63,"36.5","22.5","8","MNHT"
"MNHT",64,"*","*","*","MNHT"
"MNHT",65,"33.5","31","10.5","MNHT"
"MNHT",66,"53.45","30.75","13.25","MNHT"
"MNHT",67,"49.2","29","12.5","MNHT"
"MNHT",68,"50","36","14.5","MNHT"
"MNHT",69,"35.7","30.5","14.5","MNHT"
"MNHT",70,"*","*","*","MNHT"
"MNHT",71,"39.7","42","14","MNHT"
"MNHT",72,"43.25","33","12.5","MNHT"
"MNHT",73,"44.5","34.5","19","MNHT"
"MNHT",74,"57","45.5","17.5","MNHT"
"MNHT",75,"66.5","35","16.5","MNHT"
"MNHT",76,"50","30.5","13.5","MNHT"
"MNHT",77,"*","*","*","MNHT"
"MNHT",78,"*","*","*","MNHT"
"MNHT",79,"43.7","28.5","14","MNHT"
"MNHT",80,"36.625","30.75","10.5","MNHT"
"MNHT",81,"*","*","*","MNHT"
"MNHT",83,"47.7","29","11.5","MNHT"
"MNHT",84,"33.2","23","10","MNHT"
"MNHT",85,"44.7","22.25","12","MNHT"
"MNHT",86,"39","30.5","12","MNHT"
"MNHT",87,"31.6","25","8.5","MNHT"
"MNHT",88,"50.5","39","15.5","MNHT"
"MNHT",89,"49.45","37.25","12","MNHT"
"MNHT",90,"47.7","37","15","MNHT"
"MNHT",91,"55.7","35","15","MNHT"
"MNHT",93,"45.5","27.5","16","MNHT"
"MNHT",94,"39.25","29.5","10.5","MNHT"
"MNHT",95,"*","*","*","MNHT"
"MNHT",96,"*","*","*","MNHT"
"MNHT",97,"39.7","26","12","MNHT"
"MNHT",98,"*","*","*","MNHT"
"MNHT",99,"41.5","31","10","MNHT"
"MNHT",100,"48.7","30.5","14.5","MNHT"
"MNHT",101,"27.5","25.5","10.5","MNHT"
"MNHT",102,"33","22","10.25","MNHT"
"MNHT",103,"52","38","17.5","MNHT"
"MNHT",104,"36.25","19","10.25","MNHT"
"MNHT",105,"32.5","27.5","8.5","MNHT"
"MNHT",106,"53","30.5","10.5","MNHT"
"MNHT",107,"34.7","20.75","8.75","MNHT"
"MNHT",108,"*","*","*","MNHT"
"MNHT",110,"44.7","27.5","10.5","MNHT"
"MNHT",111,"33.35","22","10.5","MNHT"
"MNHT",112,"32.2","22","8.5","MNHT"
"MNHT",113,"49.2","33","17","MNHT"
"MNHT",114,"51","29.75","11.5","MNHT"
"MNHT",115,"*","*","*","MNHT"
"MNHT",116,"41","25.5","9","MNHT"
"MNHT",117,"42.2","30.5","10.5","MNHT"
"MNHT",118,"52.5","35","13.5","MNHT"
"MNHT",119,"40.75","36.5","12","MNHT"
"MNHT",120,"48.7","29","13.5","MNHT"
"MNHT",122,"40","25.5","11","MNHT"
"MNHT",123,"47.5","28.5","13","MNHT"
"MNHT",125,"32.7","19","8.5","MNHT"
"MNHT",126,"*","*","*","MNHT"
"MNHT",127,"38.5","18.5","12.5","MNHT"
"MNHT",128,"45.5","32","14","MNHT"
"MNHT",130,"48","22.5","11","MNHT"
"MNHT",131,"31","25.5","8","MNHT"
"MNHT",132,"48","32","12","MNHT"
"MNHT",134,"59.5","46","14","MNHT"
"MNHT",135,"46.2","26","12","MNHT"
"MNHT",136,"*","*","*","MNHT"
"MNHT",137,"52.2","35.5","15.5","MNHT"
"MNHT",138,"48.5","36.5","15.5","MNHT"
"MNHT",139,"36.7","27.5","13","MNHT"
"MNHT",141,"31.5","24.5","9.5","MNHT"
"MNHT",142,"33","31.75","11.25","MNHT"
"MNHT",143,"48.5","33.5","13.5","MNHT"
"MNHT",144,"*","*","*","MNHT"
"MNHT",145,"55","35.5","13.5","MNHT"
"MNHT",146,"*","*","*","MNHT"
"MNHT",147,"30.2","27.5","9.5","MNHT"
"MNHT",148,"*","*","*","MNHT"
"MNHT",150,"42.2","29.5","10.5","MNHT"
"MNHT",151,"39.1","26.5","10.75","MNHT"
"MNHT",152,"36.2","22.5","10.5","MNHT"
"MNHT",153,"43","40","17","MNHT"
"MNHT",154,"31.2","21","8","MNHT"
"MNHT",155,"48.5","40.5","12","MNHT"
"MNHT",156,"39.2","26","13","MNHT"
"MNHT",157,"32","18.5","9","MNHT"
"MNHT",158,"31.5","17.5","9","MNHT"
"MNHT",159,"30","23","8.5","MNHT"
"MNHT",160,"*","*","*","MNHT"
"MNHT",161,"34.7","30.5","10.5","MNHT"
"MNHT",163,"43","27","12","MNHT"
"MNHT",164,"45.1","35","12.5","MNHT"
"MNHT",165,"*","*","*","MNHT"
"MNHT",166,"60.7","33.5","16","MNHT"
"MNHT",167,"40","28.5","15","MNHT"
"MNHT",168,"38","30.5","10.5","MNHT"
"MNHT",169,"46.2","33.5","12","MNHT"
"MNHT",170,"51.2","32","14","MNHT"
"MNHT",171,"34","22","10","MNHT"
"MNHT",172,"52.2","45.5","13.5","MNHT"
"MNHT",173,"45.2","23","12","MNHT"
"MNHT",174,"46","28","11.5","MNHT"
"MNHT",175,"65","40.5","17","MNHT"
"MNHT",176,"44.2","31","10.5","MNHT"
"MNHT",177,"43.7","33","13","MNHT"
"MNHT",178,"49","34.5","10.5","MNHT"
"MNHT",179,"48.5","31","14","MNHT"
"MNHT",180,"30.6","23.75","7.75","MNHT"
"MNHT",181,"28.2","19","7.5","MNHT"
"MNHT",182,"49.5","32.5","14","MNHT"
"MNHT",184,"50.5","28","12","MNHT"
"MNHT",185,"40.5","23.5","11","MNHT"
"MNHT",186,"49.5","32","14.5","MNHT"
"MNHT",187,"32.4","25.5","11","MNHT"
"MNHT",188,"45","32","13.5","MNHT"
"MNHT",189,"*","*","*","MNHT"
"MNHT",190,"*","*","*","MNHT"
"MNHT",191,"35.5","32.5","13.5","MNHT"
"MNHT",192,"47","35.5","14","MNHT"
"MNHT",193,"59.2","39.5","13.5","MNHT"
"MNHT",194,"35.3","24.75","9.5","MNHT"
"MNHT",195,"43.2","27","10.5","MNHT"
"MNHT",196,"44.5","37","17.5","MNHT"
"MNHT",197,"30.7","22","9","MNHT"
"MNHT",198,"42.5","29","11.5","MNHT"
"MNHT",199,"42.6","27","12","MNHT"
"MNHT",200,"43.5","32","13.5","MNHT"
"MNHT",201,"*","*","*","MNHT"
"MNHT",202,"33.2","23","9.5","MNHT"
"MNHT",203,"31.7","25","8.5","MNHT"
"MNHT",204,"31","18","9","MNHT"
"MNHT",205,"35.2","29.5","7.5","MNHT"
"MNHT",206,"*","*","*","MNHT"
"MNHT",207,"39.7","28.5","11","MNHT"
"MNHT",208,"*","*","*","MNHT"
"MNHT",209,"44.7","31.5","17","MNHT"
"MNHT",210,"56.5","31","14.5","MNHT"
"MNHT",211,"36.2","22.5","8.5","MNHT"
"MNHT",212,"36.7","25.75","11.5","MNHT"
"MNHT",213,"36.2","20","10","MNHT"
"MNHT",214,"*","*","*","MNHT"
"MNHT",215,"25.2","33.5","10.5","MNHT"
"MNHT",216,"31.7","32","13","MNHT"
"MNHT",217,"*","*","*","MNHT"
"MNHT",218,"32.7","37","9","MNHT"
"MNHT",219,"42.5","36.5","14.5","MNHT"
"MNHT",220,"31","23.5","9.5","MNHT"
"MNHT",221,"42.1","24.75","10.5","MNHT"
"MNHT",222,"39.2","25.5","11.5","MNHT"
"MNHT",223,"38.5","28","11.5","MNHT"
"MNHT",224,"52.5","35","15.5","MNHT"
"MNHT",225,"33.2","23","9.5","MNHT"
"MNHT",226,"47.5","37","12.5","MNHT"
"MNHT",227,"52.2","37.5","14.5","MNHT"
"MNHT",228,"33.7","22.5","9","MNHT"
"MNHT",229,"49.6","36.5","13.25","MNHT"
"MNHT",230,"33.5","22","7.5","MNHT"
"MNHT",231,"49.2","27.5","13.5","MNHT"
"MNHT",232,"42","34","12","MNHT"
"MNHT",233,"49.5","33.5","15","MNHT"
"MNHT",234,"49.2","31","12","MNHT"
"MNHT",235,"44.6","35.5","11","MNHT"
"MNHT",236,"31.2","21","10","MNHT"
"MNHT",237,"45.6","24.25","12.25","MNHT"
"MNHT",238,"39.7","36.5","12","MNHT"
"MNHT",239,"32.5","26","13","MNHT"
"MNHT",240,"47.5","37.5","12","MNHT"
"MNHT",241,"44.5","24.25","9.5","MNHT"
"MNHT",242,"37.7","25.5","10","MNHT"
"MNHT",243,"36","23","11","MNHT"
"MNHT",244,"37.5","30","10","MNHT"
"MNHT",245,"50.7","32.5","13","MNHT"
"MNHT",246,"33.2","26","10","MNHT"
"MNHT",247,"49.5","32.5","14.5","MNHT"
"MNHT",248,"57.7","36","15","MNHT"
"MNHT",249,"48.5","34","14.5","MNHT"
"MNHT",250,"47.5","30.25","12.75","MNHT"
"MNHT",251,"25.5","19","9.5","MNHT"
"MNHT",252,"35.5","25.5","11","MNHT"
"MNHT",253,"36.5","28","8.5","MNHT"
"MNHT",254,"35","20.5","9.5","MNHT"
"MNHT",255,"43.7","26","11.5","MNHT"
"MNHT",256,"24.2","33.5","9.5","MNHT"
"MNHT",257,"57.5","33","15","MNHT"
"MNHT",258,"48","26.5","12.5","MNHT"
"MNHT",259,"*","*","*","MNHT"
"MNHT",260,"46.5","36","14","MNHT"
"MNHT",261,"46.5","28","13.5","MNHT"
"MNHT",262,"42.2","37.5","14.5","MNHT"
"MNHT",263,"52.45","33.25","13.25","MNHT"
"MNHT",264,"33.2","22","10","MNHT"
"MNHT",265,"25","27","9","MNHT"
"MNHT",266,"*","*","*","MNHT"
"MNHT",267,"42.5","29.5","13.5","MNHT"
"MNHT",268,"*","*","*","MNHT"
"MNHT",269,"*","*","*","MNHT"
"MNHT",270,"49.5","38.5","14","MNHT"
"MNHT",271,"37.7","31.5","13","MNHT"
"MNHT",272,"43","34.5","14","MNHT"
"MNHT",273,"*","*","*","MNHT"
"MNHT",274,"37.2","34","10","MNHT"
"MNHT",275,"40.5","22.25","11.25","MNHT"
"MNHT",276,"*","*","*","MNHT"
"MNHT",277,"37.7","28.5","13.5","MNHT"
"MNHT",278,"36.7","38.5","14","MNHT"
"MNHT",279,"44.5","25.5","14","MNHT"
"MNHT",280,"45.2","33.5","13","MNHT"
"MNHT",281,"*","*","*","MNHT"
"MNHT",282,"42.75","29","13","MNHT"
"MNHT",283,"22.2","23.5","12","MNHT"
"MNHT",284,"52.2","31","12","MNHT"
"MNHT",285,"39.7","35","13.5","MNHT"
"MNHT",286,"40.7","30","11","MNHT"
"MNHT",287,"41.7","25.5","10","MNHT"
"MNHT",288,"45.5","37","15","MNHT"
"MNHT",289,"45.7","39.5","10.5","MNHT"
"MNHT",290,"50.1","35.25","14","MNHT"
"MNHT",291,"*","*","*","MNHT"
"MNHT",292,"38","31.5","12","MNHT"
"MNHT",293,"29.2","17.5","8","MNHT"
"MNHT",294,"40.2","17.5","9","MNHT"
"MNHT",296,"49.7","40.5","20.5","MNHT"
"MNHT",297,"40","25.5","11.5","MNHT"
"MNHT",298,"29.5","30","12","MNHT"
"MNHT",299,"44.2","28.5","13","MNHT"
"MNHT",300,"*","*","*","MNHT"
"MNHT",301,"42.7","32","12.5","MNHT"
"MNHT",302,"32.2","22","10","MNHT"
"MNHT",303,"46","34","15","MNHT"
"MNHT",304,"43.5","27","13.5","MNHT"
"MNHT",305,"44","30.5","15.5","MNHT"
"MNHT",306,"*","*","*","MNHT"
"MNHT",307,"24.1","18","8.5","MNHT"
"MNHT",308,"52.5","31.5","13.5","MNHT"
"MNHT",310,"33.7","23","11.5","MNHT"
"MNHT",311,"47.2","37","13.5","MNHT"
"MNHT",312,"47.5","29.5","16","MNHT"
"MNHT",313,"43.2","27.5","13.5","MNHT"
"MNHT",314,"43.2","22","10.5","MNHT"
"MNHT",315,"43.2","28","11.75","MNHT"
"MNHT",316,"*","*","*","MNHT"
"MNHT",317,"47","28","12","MNHT"
"MNHT",318,"64.7","21.5","13","MNHT"
"MNHT",319,"39","30.5","12.5","MNHT"
"MNHT",320,"47.5","28","11","MNHT"
"MNHT",322,"45.7","38.5","13.5","MNHT"
"MNHT",323,"42.7","29.5","8","MNHT"
"MNHT",324,"39","35","14.5","MNHT"
"MNHT",325,"35","27","9.5","MNHT"
"MNHT",326,"47.2","40","13.5","MNHT"
"MNHT",327,"41.5","24","10.5","MNHT"
"MNHT",328,"53.45","38.75","16","MNHT"
"MNHT",330,"36.2","24.5","10","MNHT"
"MNHT",332,"43.5","25.5","14","MNHT"
"MNHT",333,"45.7","39","17","MNHT"
"MNHT",334,"39","26","10","MNHT"
"MNHT",335,"*","*","*","MNHT"
"MNHT",336,"42.85","30.25","13.75","MNHT"
"MNHT",337,"32","13","7.5","MNHT"
"MNHT",338,"46","30","12","MNHT"
"MNHT",339,"33","31.5","11","MNHT"
"MNHT",340,"34.7","23.5","8","MNHT"
"MNHT",341,"38.2","25.75","12.75","MNHT"
"MNHT",342,"45.7","20","9.5","MNHT"
"MNHT",343,"33.3","24.75","9.25","MNHT"
"MNHT",344,"40.7","26","11","MNHT"
"MNHT",345,"47.2","24","11.5","MNHT"
"MNHT",346,"37.5","22.5","10.5","MNHT"
"MNHT",347,"27.5","22.5","7.5","MNHT"
"MNHT",349,"*","*","*","MNHT"
"MNHT",350,"45","34.5","12","MNHT"
"MNHT",352,"32.4","16","9","MNHT"
"MNHT",353,"37.2","29","10","MNHT"
"MNHT",354,"41.5","39.5","12","MNHT"
"MNHT",355,"47.7","25.5","12","MNHT"
"MNHT",356,"26","20","9","MNHT"
"MNHT",358,"40.2","27.5","12","MNHT"
"MNHT",359,"42.45","30.75","10","MNHT"
"MNHT",360,"40.2","27.5","12.5","MNHT"
"MNHT",361,"29.2","29","10.5","MNHT"
"MNHT",362,"*","*","*","MNHT"
"MNHT",363,"*","*","*","MNHT"
"MNHT",364,"42","28.25","11.25","MNHT"
"MNHT",365,"41","26","11.5","MNHT"
"MNHT",366,"44.2","24","11.5","MNHT"
"MNHT",367,"35.5","31.5","11","MNHT"
"MNHT",368,"30.7","17.5","8.5","MNHT"
"MNHT",369,"35.6","27","12","MNHT"
"MNHT",370,"51.7","29","11.5","MNHT"
"MNHT",371,"48.7","26","11.5","MNHT"
"MNHT",372,"*","*","*","MNHT"
"MNHT",373,"35","22","11.5","MNHT"
"MNHT",374,"*","*","*","MNHT"
"MNHT",375,"34.7","25.5","9","MNHT"
"MNHT",376,"*","*","*","MNHT"
"MNHT",377,"33.5","23.5","10.5","MNHT"
"MNHT",378,"38.5","23.25","10.25","MNHT"
"MNHT",379,"43.6","31","13","MNHT"
"MNHT",380,"41.2","31","11.5","MNHT"
"MNHT",381,"42.5","36.5","12","MNHT"
"MNHT",382,"38","20","10","MNHT"
"MNHT",383,"30.2","30","9","MNHT"
"MNHT",384,"27.7","24.5","10","MNHT"
"MNHT",386,"47.7","30.5","12.25","MNHT"
"MNHT",388,"42.35","29.5","11.5","MNHT"
"MNHT",389,"40.95","26.25","11.25","MNHT"
"MNHT",390,"55.2","34.5","13.5","MNHT"
"MNHT",391,"*","*","*","MNHT"
"MNHT",392,"40","29","12","MNHT"
"MNHT",393,"35.2","26.5","11","MNHT"
"MNHT",394,"*","*","*","MNHT"
"MNHT",395,"27.7","24.5","9","MNHT"
"MNHT",396,"50.5","26.5","13.5","MNHT"
"MNHT",397,"41","26.5","10.5","MNHT"
"MNHT",398,"26","22.5","6.5","MNHT"
"MNHT",399,"44.7","20","12","MNHT"
"MNHT",400,"41.1","30.25","11","MNHT"
"MNHT",402,"68.2","33","12","MNHT"
"MNHT",403,"40.7","33.5","11.5","MNHT"
"MNHT",404,"47.5","31.5","10.5","MNHT"
"OVTN",1,"38.4","25.5","10.5","OVTN"
"OVTN",2,"*","*","*","OVTN"
"OVTN",3,"33.1","32","10.5","OVTN"
"OVTN",4,"41.8","23.75","12.5","OVTN"
"OVTN",5,"41.525","28","13","OVTN"
"OVTN",7,"37.35","23","12","OVTN"
"OVTN",8,"56.9","34.5","14","OVTN"
"OVTN",9,"41","20","10","OVTN"
"OVTN",10,"39.05","21.5","9","OVTN"
"OVTN",11,"42.6","23.5","12","OVTN"
"OVTN",12,"28.1","19","9.5","OVTN"
"OVTN",13,"38.7","32.5","13","OVTN"
"OVTN",14,"46.35","34.5","14","OVTN"
"OVTN",15,"47.35","34","14.5","OVTN"
"OVTN",16,"44.4","21.5","13","OVTN"
"OVTN",17,"51.05","27","16","OVTN"
"OVTN",18,"41.7","22","12","OVTN"
"OVTN",19,"51.25","23","12","OVTN"
"OVTN",20,"42.2","29","13.5","OVTN"
"OVTN",21,"*","*","*","OVTN"
"OVTN",22,"39.2","21.5","10","OVTN"
"OVTN",23,"52.25","35.5","16.5","OVTN"
"OVTN",24,"*","*","*","OVTN"
"OVTN",25,"36.05","19","12.5","OVTN"
"OVTN",26,"54.3","30.5","14","OVTN"
"OVTN",27,"43.5","21","11.5","OVTN"
"OVTN",28,"52.25","27.5","13","OVTN"
"OVTN",29,"45.85","26","13","OVTN"
"OVTN",30,"53.2","24.5","12.5","OVTN"
"OVTN",31,"*","*","*","OVTN"
"OVTN",32,"48.05","27.75","12.75","OVTN"
"OVTN",33,"42.75","27.5","13","OVTN"
"OVTN",34,"44","29","12.5","OVTN"
"OVTN",35,"41.175","25.75","12","OVTN"
"OVTN",36,"47.4","32","15","OVTN"
"OVTN",37,"37.3","29","12","OVTN"
"OVTN",38,"*","*","*","OVTN"
"OVTN",39,"*","*","*","OVTN"
"OVTN",40,"51.6","34.5","16.5","OVTN"
"OVTN",41,"38.5","21","9.5","OVTN"
"OVTN",42,"32.15","25.5","9.5","OVTN"
"OVTN",43,"44.4","28.5","11.5","OVTN"
"OVTN",44,"29.65","25","12","OVTN"
"OVTN",45,"41","24","12.5","OVTN"
"OVTN",46,"44.75","34","15","OVTN"
"OVTN",47,"30.8","33","13","OVTN"
"OVTN",48,"43.5","26","12","OVTN"
"OVTN",49,"49.5","32.5","15","OVTN"
"OVTN",50,"33.55","25.5","10.5","OVTN"
"OVTN",52,"*","*","*","OVTN"
"OVTN",53,"38.7","31.5","13.5","OVTN"
"OVTN",54,"40.35","23.5","14.5","OVTN"
"OVTN",55,"40.25","28","13","OVTN"
"OVTN",56,"49.1","27","13","OVTN"
"OVTN",57,"46","20.5","12","OVTN"
"OVTN",58,"39.2","24","11.5","OVTN"
"OVTN",59,"*","*","*","OVTN"
"OVTN",60,"*","*","*","OVTN"
"OVTN",61,"50.85","24.5","12.5","OVTN"
"OVTN",62,"48.9","35.5","15.5","OVTN"
"OVTN",63,"39.15","24.5","12.5","OVTN"
"OVTN",64,"29.05","21","10","OVTN"
"OVTN",65,"40.5","37","15.5","OVTN"
"OVTN",66,"56.45","34","18.5","OVTN"
"OVTN",67,"43.35","26.5","12.5","OVTN"
"OVTN",68,"*","*","*","OVTN"
"OVTN",69,"32.65","27","13","OVTN"
"OVTN",70,"33","25.5","10.5","OVTN"
"OVTN",71,"37.45","38.5","12","OVTN"
"OVTN",72,"40.75","30","16","OVTN"
"OVTN",73,"38.45","29","14.5","OVTN"
"OVTN",74,"50.4","36.75","17.25","OVTN"
"OVTN",75,"68.5","31.5","16.5","OVTN"
"OVTN",76,"36.65","32","11.5","OVTN"
"OVTN",77,"37.5","25","11.5","OVTN"
"OVTN",78,"*","*","*","OVTN"
"OVTN",79,"47.6","28.5","14.5","OVTN"
"OVTN",80,"39.25","25","12.5","OVTN"
"OVTN",81,"36.65","18","9","OVTN"
"OVTN",83,"39.95","25","14.25","OVTN"
"OVTN",84,"31.4","24.5","9.5","OVTN"
"OVTN",85,"53","24.5","11.5","OVTN"
"OVTN",86,"51.6","37","13","OVTN"
"OVTN",87,"37.8","27","12.5","OVTN"
"OVTN",88,"40.8","33.5","13.25","OVTN"
"OVTN",89,"40.4","27.5","12","OVTN"
"OVTN",90,"49.1","38","17.5","OVTN"
"OVTN",91,"46.95","39.5","16.5","OVTN"
"OVTN",93,"43.75","27.5","14","OVTN"
"OVTN",94,"38.85","35","13","OVTN"
"OVTN",95,"39.05","26","12","OVTN"
"OVTN",96,"36.45","25","10.5","OVTN"
"OVTN",97,"45.4","26.5","12","OVTN"
"OVTN",98,"38.6","27","10.5","OVTN"
"OVTN",99,"38.15","24.5","11.5","OVTN"
"OVTN",100,"48.15","27.5","12","OVTN"
"OVTN",101,"43.65","27","12","OVTN"
"OVTN",102,"48.1","26.5","12.5","OVTN"
"OVTN",103,"51.15","33.5","13","OVTN"
"OVTN",104,"35.1","21.5","11.5","OVTN"
"OVTN",105,"54.65","28","13","OVTN"
"OVTN",106,"47.9","33","11.5","OVTN"
"OVTN",107,"41.4","24.5","12.5","OVTN"
"OVTN",108,"41.25","25.5","12","OVTN"
"OVTN",110,"36.05","28","10.5","OVTN"
"OVTN",111,"*","*","*","OVTN"
"OVTN",112,"33.05","30.5","11.5","OVTN"
"OVTN",113,"53.3","34.5","16.5","OVTN"
"OVTN",114,"*","*","*","OVTN"
"OVTN",115,"43.95","28.5","13.5","OVTN"
"OVTN",116,"37.35","26.5","12","OVTN"
"OVTN",117,"*","*","*","OVTN"
"OVTN",118,"43.6","27.5","14","OVTN"
"OVTN",119,"45.15","33.5","12","OVTN"
"OVTN",120,"44.025","24.25","13.25","OVTN"
"OVTN",122,"37.35","27","12","OVTN"
"OVTN",123,"46.85","30","14","OVTN"
"OVTN",125,"40.725","22.25","11.25","OVTN"
"OVTN",126,"31.95","20.5","10.5","OVTN"
"OVTN",127,"38.45","22","12","OVTN"
"OVTN",128,"38.55","26","14.5","OVTN"
"OVTN",130,"53.1","21.25","13","OVTN"
"OVTN",131,"43.15","28.5","12","OVTN"
"OVTN",132,"50.55","26.5","14","OVTN"
"OVTN",134,"65.65","51.5","18.5","OVTN"
"OVTN",135,"46.85","25","12.5","OVTN"
"OVTN",136,"53.3","32","17","OVTN"
"OVTN",137,"47.4","32","13.5","OVTN"
"OVTN",138,"47.15","32.25","14.75","OVTN"
"OVTN",139,"38.35","32","14","OVTN"
"OVTN",141,"42.2","29.25","13.75","OVTN"
"OVTN",142,"39.3","25","13","OVTN"
"OVTN",143,"60.3","37.5","12.5","OVTN"
"OVTN",144,"*","*","*","OVTN"
"OVTN",145,"44.3","27.5","11.5","OVTN"
"OVTN",146,"47.67","28","13","OVTN"
"OVTN",147,"43.8","27","13","OVTN"
"OVTN",148,"*","*","*","OVTN"
"OVTN",150,"36.2","24","10.5","OVTN"
"OVTN",151,"55.25","31","14","OVTN"
"OVTN",152,"36.2","23.5","13","OVTN"
"OVTN",153,"45.1","35","13","OVTN"
"OVTN",154,"48.1","27.25","12.75","OVTN"
"OVTN",155,"41.15","37.5","11","OVTN"
"OVTN",156,"39.25","19","10","OVTN"
